base_p,n,B,G,rate_mode,utility_mode,instances,ratio_laminar_opt_min,ratio_laminar_opt_max,ratio_laminar_opt_mean,ratio_laminar_opt_median,ratio_laminar_opt_worst_instance,ratio_laminar_opt_best_instance,ratio_greedy_laminar_min,ratio_greedy_laminar_max,ratio_greedy_laminar_mean,ratio_greedy_laminar_median,ratio_greedy_laminar_worst_instance,ratio_greedy_laminar_best_instance,ratio_static_opt_min,ratio_static_opt_max,ratio_static_opt_mean,ratio_static_opt_median,ratio_static_opt_worst_instance,ratio_static_opt_best_instance,ratio_greedy_static_min,ratio_greedy_static_max,ratio_greedy_static_mean,ratio_greedy_static_median,ratio_greedy_static_worst_instance,ratio_greedy_static_best_instance
0.8,6,3,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2295,2295,0.8856981761198666,0.9731459845531218,0.9250223742140734,0.9162229619692318,2296,2295,0.8856981761198668,0.9731459845531218,0.9250223742140736,0.9162229619692321,2296,2295,0.9999999999999997,1.0,0.9999999999999997,0.9999999999999997,2296,2295
0.85,4,2,2,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2310,2310,0.9999999999999998,1.0,1.0,1.0,2310,2311,0.9999999999999996,1.0,0.9999999999999997,0.9999999999999998,2312,2310,0.9999999999999998,1.0000000000000004,1.0000000000000002,1.0000000000000002,2310,2312
0.85,4,2,2,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2313,2313,0.9999999999999997,1.0,0.9999999999999999,1.0,2313,2314,0.9999999999999999,1.0000000000000004,1.0000000000000002,1.0000000000000002,2313,2315,0.9999999999999996,0.9999999999999999,0.9999999999999997,0.9999999999999999,2315,2313
0.85,4,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2304,2304,1.0,1.0,1.0,1.0,2304,2304,1.0,1.0,1.0,1.0,2304,2304,1.0,1.0,1.0,1.0,2304,2304
0.85,4,2,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2307,2307,0.9999999999999999,1.0,1.0,0.9999999999999999,2308,2307,0.9999999999999997,0.9999999999999999,0.9999999999999997,0.9999999999999997,2308,2307,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,2307,2307
0.85,4,2,3,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2322,2322,0.9999999999999998,1.0,1.0,1.0,2322,2323,0.9999999999999999,1.0,1.0,1.0,2323,2322,0.9999999999999998,1.0000000000000002,1.0,1.0,2322,2323
0.85,4,2,3,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2325,2325,0.9999999999999999,1.0,1.0,1.0,2325,2326,0.9999999999999999,1.0,1.0,1.0,2325,2326,1.0,1.0,1.0,1.0,2325,2325
0.85,4,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2316,2316,1.0,1.0,1.0,1.0,2316,2316,1.0,1.0,1.0,1.0,2316,2316,1.0,1.0,1.0,1.0,2316,2316
0.85,4,2,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2319,2319,1.0,1.0,1.0,1.0,2319,2319,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.9999999999999998,2319,2321,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,2319,2319
0.85,4,3,2,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2334,2334,0.9861752038098381,0.9999945444362333,0.9932530471668705,0.99358939325454,2335,2334,0.9861752038098381,0.9999945444362331,0.9932530471668705,0.99358939325454,2335,2334,1.0,1.0000000000000002,1.0,1.0,2335,2334
0.85,4,3,2,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2337,2337,0.9902671960776387,0.999400352183941,0.9958092059358084,0.9977600695458454,2339,2338,0.9902671960776387,0.999400352183941,0.9958092059358084,0.9977600695458454,2339,2338,1.0,1.0,1.0,1.0,2337,2337
0.85,4,3,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2328,2328,0.8293020041465099,0.8293020041465099,0.8293020041465099,0.8293020041465099,2328,2328,0.8293020041465099,0.8293020041465099,0.8293020041465099,0.8293020041465099,2328,2328,1.0,1.0,1.0,1.0,2328,2328
0.85,4,3,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2331,2331,0.9104498015342471,0.99941960943673,0.9577778702642418,0.9634641998217479,2332,2331,0.9104498015342471,0.9994196094367298,0.9577778702642415,0.9634641998217477,2332,2331,1.0,1.0000000000000002,1.0,1.0000000000000002,2332,2331
0.85,4,3,3,beta_bimodal,flat,3,0.9999999999982836,1.0,0.9999999999994279,1.0,2346,2347,0.9999999558402972,1.0,0.999999985280099,0.9999999999999998,2346,2348,0.9999999558385807,1.0,0.9999999852795268,0.9999999999999998,2346,2348,1.0,1.0000000000000002,1.0,1.0,2347,2346
0.85,4,3,3,beta_bimodal,log_uniform,3,0.9999869944630302,1.0,0.9999956523950045,0.9999999627219835,2349,2351,0.9996847681077732,1.0,0.9998776332992465,0.9999481317899662,2349,2351,0.9996717666705637,0.9999999999999999,0.9998732870614823,0.9999480945138831,2349,2351,0.9999999999999996,1.0000000000000002,1.0,1.0000000000000002,2349,2350
0.85,4,3,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2340,2340,0.8293020041465099,0.8293020041465099,0.8293020041465099,0.8293020041465099,2340,2340,0.8293020041465099,0.8293020041465099,0.8293020041465099,0.8293020041465099,2340,2340,1.0,1.0,1.0,1.0,2340,2340
0.85,4,3,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2343,2343,0.9406502079240315,0.9726399434742661,0.960399644126975,0.967908780982627,2345,2343,0.9406502079240314,0.9726399434742659,0.9603996441269746,0.9679087809826268,2345,2343,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,2343,2343
0.85,5,2,2,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2358,2358,0.9999999999999999,1.0,1.0,1.0,2358,2359,0.9999999999999997,1.0,0.9999999999999997,0.9999999999999998,2358,2359,1.0,1.0000000000000002,1.0,1.0000000000000002,2359,2358
0.85,5,2,2,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2361,2361,0.9999999999999998,1.0,1.0,1.0,2361,2362,0.9999999999999998,1.0,0.9999999999999999,0.9999999999999999,2361,2363,1.0,1.0000000000000002,1.0,1.0,2361,2362
0.85,5,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2352,2352,1.0,1.0,1.0,1.0,2352,2352,1.0,1.0,1.0,1.0,2352,2352,1.0,1.0,1.0,1.0,2352,2352
0.85,5,2,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2355,2355,1.0,1.0,1.0,1.0,2355,2355,0.9999999999999998,1.0,1.0,1.0,2355,2356,1.0,1.0000000000000002,1.0,1.0,2356,2355
0.85,5,2,3,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2370,2370,1.0,1.0,1.0,1.0,2370,2370,0.9999999999999999,1.0,1.0,0.9999999999999999,2370,2372,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,2372,2370
0.85,5,2,3,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2373,2373,1.0,1.0,1.0,1.0,2373,2373,0.9999999999999999,1.0000000000000002,1.0,1.0,2373,2375,0.9999999999999999,1.0000000000000002,1.0,1.0,2375,2373
0.85,5,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2364,2364,1.0,1.0,1.0,1.0,2364,2364,1.0,1.0,1.0,1.0,2364,2364,1.0,1.0,1.0,1.0,2364,2364
0.85,5,2,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2367,2367,1.0,1.0,1.0,1.0,2367,2367,0.9999999999999998,0.9999999999999999,0.9999999999999997,0.9999999999999998,2367,2368,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,2367,2367
0.85,5,3,2,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2382,2382,0.975423271633817,1.0,0.9907734930591955,0.9968972075437695,2384,2382,0.9754232716338168,1.0,0.9907734930591955,0.9968972075437696,2384,2382,0.9999999999999999,1.0000000000000002,1.0,1.0,2383,2384
0.85,5,3,2,beta_bimodal,log_uniform,3,0.9999999440543794,1.0,0.9999999813514598,1.0,2385,2386,0.999174585393411,0.9999999720117068,0.9996976477307026,0.99991838578699,2387,2385,0.999174585393411,0.9999999160660876,0.9996976290821628,0.9999183857869898,2387,2385,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,2387,2385
0.85,5,3,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2376,2376,0.8293020041465099,0.8293020041465099,0.8293020041465099,0.8293020041465099,2376,2376,0.82930200414651,0.82930200414651,0.82930200414651,0.82930200414651,2376,2376,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,2376,2376
0.85,5,3,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2379,2379,0.900359572796203,0.9499206129724216,0.9190482008051809,0.9068644166469181,2379,2380,0.9003595727962027,0.9499206129724213,0.9190482008051807,0.9068644166469181,2379,2380,1.0,1.0000000000000004,1.0000000000000002,1.0000000000000004,2381,2379
0.85,5,3,3,beta_bimodal,flat,3,0.9985941127859881,1.0,0.9995295487271773,0.9999945333955436,2395,2394,0.9850377609609152,0.997195817398838,0.9931309441741748,0.9971592541627711,2394,2395,0.9850377609609156,0.9971538030875485,0.9926618121992515,0.9957938725492907,2394,2396,0.9999999999999997,1.0000000000000002,1.0,1.0,2394,2395
0.85,5,3,3,beta_bimodal,log_uniform,3,0.9998271618260652,1.0,0.9999423872753551,1.0,2399,2397,0.985985439595319,0.9999999999999999,0.9949491098609693,0.9988618899875888,2399,2398,0.9858150236724135,0.9999999999999999,0.9948923045533341,0.9988618899875888,2399,2398,0.9999999999999997,1.0,0.9999999999999999,1.0,2399,2397
0.85,5,3,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2388,2388,0.8293020041465099,0.8293020041465099,0.8293020041465099,0.8293020041465099,2388,2388,0.82930200414651,0.82930200414651,0.82930200414651,0.82930200414651,2388,2388,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,2388,2388
0.85,5,3,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2391,2391,0.9253128418796622,0.9390528256974238,0.9311115546292719,0.9289689963107295,2392,2391,0.9253128418796625,0.9390528256974238,0.9311115546292719,0.9289689963107295,2392,2391,0.9999999999999998,1.0,1.0,1.0,2392,2391
0.85,6,2,2,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2406,2406,0.9999999999999999,1.0,1.0,1.0,2406,2407,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.9999999999999999,2407,2406,1.0,1.0000000000000002,1.0,1.0000000000000002,2406,2407
0.85,6,2,2,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2409,2409,1.0,1.0,1.0,1.0,2409,2409,0.9999999999999999,1.0,1.0,1.0,2411,2409,1.0,1.0000000000000002,1.0,1.0,2409,2411
0.85,6,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2400,2400,1.0,1.0,1.0,1.0,2400,2400,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,2400,2400,0.9999999999999998,0.9999999999999998,0.9999999999999997,0.9999999999999998,2400,2400
0.85,6,2,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2403,2403,1.0,1.0,1.0,1.0,2403,2403,0.9999999999999996,1.0,0.9999999999999999,0.9999999999999999,2405,2403,1.0,1.0000000000000004,1.0000000000000002,1.0000000000000002,2403,2405
0.85,6,2,3,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2418,2418,0.9999999999999999,1.0,1.0,1.0,2420,2418,0.9999999999999997,1.0000000000000002,0.9999999999999999,1.0,2420,2419,0.9999999999999999,1.0000000000000002,1.0,1.0,2419,2420
0.85,6,2,3,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2421,2421,0.9999999999999999,1.0,1.0,1.0,2423,2421,0.9999999999999997,1.0,0.9999999999999999,0.9999999999999999,2423,2422,1.0,1.0000000000000002,1.0,1.0000000000000002,2422,2421
0.85,6,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2412,2412,1.0,1.0,1.0,1.0,2412,2412,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,2412,2412,0.9999999999999998,0.9999999999999998,0.9999999999999997,0.9999999999999998,2412,2412
0.85,6,2,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2415,2415,0.9999999999999999,1.0,1.0,1.0,2415,2416,0.9999999999999997,1.0,0.9999999999999999,1.0,2415,2416,1.0,1.0000000000000002,1.0,1.0,2416,2415
0.85,6,3,2,beta_bimodal,flat,3,0.9943494027339262,1.0,0.9981164675779755,1.0,2431,2430,0.996645826053435,1.0,0.9978588325254515,0.9969306715229193,2432,2430,0.9912974177959469,0.9999999999999999,0.9959810812831273,0.996645826053435,2431,2430,0.9999999999999999,1.0000000000000002,1.0,1.0,2431,2430
0.85,6,3,2,beta_bimodal,log_uniform,3,0.9993685349317211,1.0,0.9997895116439071,1.0,2434,2433,0.9488484642154943,0.9999999999999998,0.9827003023159809,0.999252442732449,2433,2435,0.9488484642154941,0.9999999999999998,0.9824899713119883,0.9986214497204711,2433,2435,1.0,1.0000000000000002,1.0,1.0,2434,2433
0.85,6,3,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2424,2424,0.8293020041465099,0.8293020041465099,0.8293020041465099,0.8293020041465099,2424,2424,0.82930200414651,0.82930200414651,0.82930200414651,0.82930200414651,2424,2424,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,2424,2424
0.85,6,3,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2427,2427,0.8948118207540349,0.9673808002739611,0.9229530800606017,0.906666619153809,2429,2428,0.894811820754035,0.9673808002739609,0.9229530800606017,0.906666619153809,2429,2428,0.9999999999999998,1.0000000000000002,1.0,1.0,2429,2428
0.85,6,3,3,beta_bimodal,flat,3,0.9941746488441036,1.0,0.9979849272924032,0.9997801330331061,2444,2443,0.9970288931632794,0.9999999999999999,0.9988889078233264,0.9996378303067,2442,2443,0.993814588916445,0.9999999999999998,0.9968747561203596,0.9968096794446338,2444,2443,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,2444,2442
0.85,6,3,3,beta_bimodal,log_uniform,3,0.9966587808299503,1.0,0.99869466256244,0.9994252068573698,2446,2447,0.950703690853548,0.9999999999999999,0.9803953723045686,0.9904824260601581,2446,2447,0.9475271814566311,1.0,0.9791467616701314,0.989913103553763,2446,2447,0.9999999999999999,1.0,1.0,1.0,2447,2445
0.85,6,3,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2436,2436,0.8293020041465099,0.8293020041465099,0.8293020041465099,0.8293020041465099,2436,2436,0.82930200414651,0.82930200414651,0.82930200414651,0.82930200414651,2436,2436,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,2436,2436
0.85,6,3,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2439,2439,0.9089235288703826,0.932781824806457,0.919508194034953,0.9168192284280192,2440,2439,0.9089235288703824,0.9327818248064568,0.9195081940349527,0.916819228428019,2440,2439,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,2439,2439
0.9,4,2,2,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2454,2454,1.0,1.0,1.0,1.0,2454,2454,0.9999999999999999,1.0,1.0,1.0,2454,2455,1.0,1.0000000000000002,1.0,1.0,2455,2454
0.9,4,2,2,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2457,2457,0.9999999999999999,1.0,1.0,1.0,2458,2457,0.9999999999999999,1.0000000000000002,1.0,1.0,2459,2458,0.9999999999999997,1.0000000000000002,1.0,1.0,2458,2459
0.9,4,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2448,2448,1.0,1.0,1.0,1.0,2448,2448,1.0,1.0,1.0,1.0,2448,2448,1.0,1.0,1.0,1.0,2448,2448
0.9,4,2,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2451,2451,0.9999999999999997,1.0,0.9999999999999999,1.0,2451,2452,0.9999999999999998,1.0,1.0,1.0,2451,2452,0.9999999999999998,1.0,1.0,1.0,2451,2452
0.9,4,2,3,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2466,2466,0.9999999999999999,1.0,1.0,1.0,2467,2466,1.0,1.0,1.0,1.0,2466,2466,0.9999999999999999,1.0,1.0,1.0,2467,2466
0.9,4,2,3,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2469,2469,1.0,1.0,1.0,1.0,2469,2469,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999999,2470,2471,0.9999999999999998,1.0000000000000002,1.0,1.0000000000000002,2471,2469
0.9,4,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2460,2460,1.0,1.0,1.0,1.0,2460,2460,1.0,1.0,1.0,1.0,2460,2460,1.0,1.0,1.0,1.0,2460,2460
0.9,4,2,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2463,2463,1.0,1.0,1.0,1.0,2463,2463,1.0,1.0,1.0,1.0,2463,2463,1.0,1.0,1.0,1.0,2463,2463
0.9,4,3,2,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2478,2478,0.9799568591700512,1.0,0.9933179502463991,0.999996991569146,2480,2478,0.9799568591700514,1.0,0.9933179502463991,0.999996991569146,2480,2478,0.9999999999999999,1.0,1.0,1.0,2480,2478
0.9,4,3,2,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2481,2481,0.9938438364996559,0.9999999999999999,0.9979441424614345,0.9999885908846474,2482,2483,0.9938438364996561,1.0,0.9979441424614345,0.9999885908846472,2482,2483,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999999,2482,2481
0.9,4,3,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2472,2472,0.8042895442359248,0.8042895442359248,0.8042895442359249,0.8042895442359248,2472,2472,0.8042895442359248,0.8042895442359248,0.8042895442359249,0.8042895442359248,2472,2472,1.0,1.0,1.0,1.0,2472,2472
0.9,4,3,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2475,2475,0.9216441191362319,0.9779812377172105,0.9470105403798641,0.9414062642861498,2475,2477,0.9216441191362321,0.9779812377172105,0.9470105403798641,0.9414062642861498,2475,2477,0.9999999999999999,1.0,1.0,1.0,2475,2476
0.9,4,3,3,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2490,2490,0.9970560990973513,0.9999999999999999,0.9985953202375876,0.9987298616154116,2491,2490,0.9970560990973514,0.9999999999999999,0.9985953202375878,0.9987298616154117,2491,2490,0.9999999999999999,1.0,1.0,0.9999999999999999,2491,2490
0.9,4,3,3,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2493,2493,0.9922349174034341,0.9999999999999999,0.9974094519135863,0.999993438337325,2495,2493,0.9922349174034342,0.9999999999999999,0.9974094519135864,0.999993438337325,2495,2493,0.9999999999999998,1.0,1.0,1.0,2495,2493
0.9,4,3,3,homogeneous,flat,3,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,2484,2484,0.8042895442359249,0.8042895442359249,0.8042895442359249,0.8042895442359249,2484,2484,0.8042895442359248,0.8042895442359248,0.8042895442359249,0.8042895442359248,2484,2484,1.0,1.0,1.0,1.0,2484,2484
0.9,4,3,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2487,2487,0.8859143548459693,0.9901219480138662,0.9409661993918444,0.946862295315698,2488,2487,0.8859143548459693,0.990121948013866,0.9409661993918444,0.9468622953156982,2488,2487,0.9999999999999997,1.0000000000000002,0.9999999999999999,1.0,2489,2487
0.9,5,2,2,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2502,2502,1.0,1.0,1.0,1.0,2502,2502,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,2502,2503,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999999,2504,2502
0.9,5,2,2,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2505,2505,0.9999999999999999,1.0,1.0,1.0,2506,2505,1.0,1.0,1.0,1.0,2505,2505,0.9999999999999999,1.0,1.0,1.0,2506,2505
0.9,5,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2496,2496,1.0,1.0,1.0,1.0,2496,2496,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,2496,2496,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,2496,2496
0.9,5,2,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2499,2499,0.9999999999999999,1.0,1.0,1.0,2500,2499,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,2499,2499,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,2499,2499
0.9,5,2,3,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2514,2514,0.9999999999999999,1.0,1.0,1.0,2514,2515,0.9999999999999998,1.0,0.9999999999999999,0.9999999999999999,2514,2515,1.0,1.0000000000000002,1.0,1.0000000000000002,2515,2514
0.9,5,2,3,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2517,2517,1.0,1.0,1.0,1.0,2517,2517,1.0,1.0,1.0,1.0,2517,2517,1.0,1.0,1.0,1.0,2517,2517
0.9,5,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2508,2508,1.0,1.0,1.0,1.0,2508,2508,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,2508,2508,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,2508,2508
0.9,5,2,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2511,2511,0.9999999999999998,1.0,1.0,1.0,2511,2512,1.0000000000000002,1.0000000000000004,1.0000000000000002,1.0000000000000002,2511,2513,0.9999999999999996,0.9999999999999997,0.9999999999999996,0.9999999999999996,2511,2512
0.9,5,3,2,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2526,2526,0.949504439342709,0.9992620834674524,0.9776921065279537,0.9843097967736997,2527,2528,0.9495044393427089,0.9992620834674525,0.9776921065279537,0.9843097967736996,2527,2528,0.9999999999999999,1.0000000000000002,1.0000000000000002,1.0000000000000002,2528,2526
0.9,5,3,2,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2529,2529,0.991136044979123,0.9997408770400102,0.9967598532700176,0.9994026377909193,2530,2531,0.9911360449791227,0.9997408770400102,0.9967598532700174,0.9994026377909193,2530,2531,1.0,1.0000000000000002,1.0,1.0,2529,2530
0.9,5,3,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2520,2520,0.8042895442359248,0.8042895442359248,0.8042895442359249,0.8042895442359248,2520,2520,0.8042895442359251,0.8042895442359251,0.8042895442359251,0.8042895442359251,2520,2520,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,2520,2520
0.9,5,3,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2523,2523,0.8906703557672574,0.948121959173004,0.9289362425349671,0.9480164126646398,2524,2525,0.8906703557672575,0.9481219591730042,0.9289362425349671,0.9480164126646399,2524,2525,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.9999999999999999,2525,2523
0.9,5,3,3,beta_bimodal,flat,3,0.9999989946996227,1.0,0.9999996648998742,1.0,2539,2538,0.9952111349016115,0.9999999999999999,0.9983537435649211,0.999850095793152,2538,2540,0.9952111349016113,0.9999999999999999,0.9983534085150282,0.9998490906434733,2538,2540,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,2540,2538
0.9,5,3,3,beta_bimodal,log_uniform,3,0.999084782640907,1.0,0.999694927546969,1.0,2541,2542,0.9760024086231169,0.9890701031916412,0.9844150411298371,0.9881726115747532,2542,2543,0.9760024086231169,0.9890701031916411,0.9841135768872059,0.9872682188468599,2542,2543,1.0,1.0000000000000002,1.0,1.0,2541,2543
0.9,5,3,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2532,2532,0.8042895442359248,0.8042895442359248,0.8042895442359249,0.8042895442359248,2532,2532,0.8042895442359251,0.8042895442359251,0.8042895442359251,0.8042895442359251,2532,2532,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,2532,2532
0.9,5,3,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2535,2535,0.851195528577718,0.8962155358749003,0.876880104318971,0.8832292485042949,2535,2537,0.8511955285777184,0.8962155358749004,0.8768801043189712,0.883229248504295,2535,2537,0.9999999999999994,0.9999999999999999,0.9999999999999997,0.9999999999999999,2535,2536
0.9,6,2,2,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2550,2550,1.0,1.0,1.0,1.0,2550,2550,1.0,1.0,1.0,1.0,2550,2550,1.0,1.0,1.0,1.0,2550,2550
0.9,6,2,2,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2553,2553,1.0,1.0,1.0,1.0,2553,2553,1.0,1.0000000000000002,1.0,1.0,2554,2553,0.9999999999999997,1.0,0.9999999999999999,1.0,2553,2554
0.9,6,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2544,2544,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,2544,2544,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,2544,2544,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,2544,2544
0.9,6,2,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2547,2547,0.9999999999999998,1.0,1.0,1.0,2548,2547,1.0,1.0000000000000002,1.0,1.0000000000000002,2548,2547,0.9999999999999997,0.9999999999999999,0.9999999999999997,0.9999999999999998,2549,2547
0.9,6,2,3,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2562,2562,0.9999999999999998,1.0,1.0,1.0,2562,2563,0.9999999999999998,0.9999999999999998,0.9999999999999997,0.9999999999999998,2562,2562,1.0,1.0000000000000002,1.0,1.0000000000000002,2562,2563
0.9,6,2,3,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2565,2565,1.0,1.0,1.0,1.0,2565,2565,0.9999999999999998,0.9999999999999999,0.9999999999999997,0.9999999999999998,2566,2565,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,2565,2565
0.9,6,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2556,2556,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,2556,2556,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,2556,2556,0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9999999999999996,2556,2556
