base_p,n,B,G,rate_mode,utility_mode,V_greedy_laminar,V_rollout_laminar,V_static_greedy,V_static_binary,ratio_greedylam_vs_greedystat,ratio_rollout_vs_greedystat
0.8,6,3,2,beta_bimodal,flat,1.1902579940264872,1.1902579940264872,1.1703580201889792,1.187772655232917,1.0170033216282781,1.0170033216282781
0.8,6,3,2,beta_bimodal,flat,1.0101249654623314,1.0350702612686358,1.0101249654623314,1.0101249654623314,1.0,1.0246952571802708
0.8,6,3,2,beta_bimodal,flat,1.1729640227762477,1.1729640227762477,1.1155817832159358,1.170973691644139,1.0514370532251733,1.0514370532251733
0.8,6,3,2,beta_bimodal,log_uniform,0.8612266640838606,0.8679113983093107,0.8612266640838605,0.8612266640838605,1.0000000000000002,1.0077618755946918
0.8,6,3,2,beta_bimodal,log_uniform,1.5222491524045287,1.5235044529833637,1.5222491524045287,1.5222491524045287,1.0,1.0008246354263703
0.8,6,3,2,beta_bimodal,log_uniform,0.8156679011150321,0.8356347514627536,0.815667901115032,0.815667901115032,1.0000000000000002,1.0244791419650408
0.8,6,3,3,homogeneous,flat,0.5999999999999999,0.704,0.6000000000000001,0.6000000000000001,0.9999999999999997,1.1733333333333331
0.8,6,3,3,homogeneous,log_uniform,1.008396716159938,1.0083967161599383,1.008396716159938,1.008396716159938,1.0,1.0000000000000002
0.8,6,3,3,homogeneous,log_uniform,0.759532284871325,0.839630370129341,0.7595322848713252,0.7595322848713252,0.9999999999999997,1.1054571172989514
0.8,6,3,3,homogeneous,log_uniform,0.8614608874686116,0.894579347984666,0.8614608874686119,0.8614608874686119,0.9999999999999997,1.0384445318386677
0.8,6,3,3,beta_bimodal,flat,1.193497613095377,1.193497613095377,1.193497613095377,1.193497613095377,1.0,1.0
0.8,6,3,3,beta_bimodal,flat,1.0859329762866248,1.092884738979632,1.085932976286625,1.085932976286625,0.9999999999999998,1.0064016498668074
0.8,6,3,3,beta_bimodal,flat,1.0241537980486035,1.024153798048604,1.0241537980486042,1.0241537980486042,0.9999999999999993,0.9999999999999998
0.8,6,3,3,beta_bimodal,log_uniform,1.179728023990103,1.179728023990103,1.179728023990103,1.179728023990103,1.0,1.0
0.8,6,3,3,beta_bimodal,log_uniform,2.0283898865698133,2.0283898865698133,2.0283898865698133,2.0283898865698133,1.0,1.0
0.8,6,3,3,beta_bimodal,log_uniform,0.820200634183852,0.8223038887534765,0.8097185997862107,0.820200634183852,1.0129452804967167,1.0155427934724344
0.85,4,2,2,homogeneous,flat,0.3,0.3,0.30000000000000004,0.3,0.9999999999999998,0.9999999999999998
0.85,4,2,2,homogeneous,log_uniform,0.4778787638696846,0.4778787638696846,0.47787876386968453,0.4778787638696845,1.0000000000000002,1.0000000000000002
0.85,4,2,2,homogeneous,log_uniform,0.3679690049839062,0.3679690049839063,0.36796900498390617,0.3679690049839061,1.0000000000000002,1.0000000000000002
0.85,4,2,2,homogeneous,log_uniform,0.3832511938377652,0.3832511938377653,0.3832511938377652,0.3832511938377652,1.0,1.0000000000000002
0.85,4,2,2,beta_bimodal,flat,0.5996147278313738,0.5996147278313739,0.5996147278313739,0.5996147278313739,0.9999999999999998,1.0
0.85,4,2,2,beta_bimodal,flat,0.5999847541131076,0.5999847541131076,0.5999847541131075,0.5999847541131075,1.0000000000000002,1.0000000000000002
0.85,4,2,2,beta_bimodal,flat,0.5694572933261504,0.5694572933261504,0.5694572933261501,0.5694572933261501,1.0000000000000004,1.0000000000000004
0.85,4,2,2,beta_bimodal,log_uniform,0.3875329626590159,0.387532962659016,0.387532962659016,0.387532962659016,0.9999999999999997,1.0
0.85,4,2,2,beta_bimodal,log_uniform,0.8140922052451744,0.8140922052451744,0.8140922052451746,0.8140922052451746,0.9999999999999999,0.9999999999999999
0.85,4,2,2,beta_bimodal,log_uniform,0.2069972547181869,0.2069972547181869,0.206997254718187,0.206997254718187,0.9999999999999994,0.9999999999999994
0.85,4,2,3,homogeneous,flat,0.3,0.3,0.30000000000000004,0.3,0.9999999999999998,0.9999999999999998
0.85,4,2,3,homogeneous,log_uniform,0.4960029245177824,0.4960029245177824,0.49600292451778233,0.4960029245177823,1.0000000000000002,1.0000000000000002
0.85,4,2,3,homogeneous,log_uniform,0.5330455938563519,0.5330455938563519,0.5330455938563518,0.5330455938563518,1.0000000000000002,1.0000000000000002
0.85,4,2,3,homogeneous,log_uniform,0.3671343047948673,0.3671343047948673,0.3671343047948673,0.3671343047948673,1.0,1.0
0.85,4,2,3,beta_bimodal,flat,0.5880143727136744,0.5880143727136745,0.5880143727136745,0.5880143727136745,0.9999999999999998,1.0
0.85,4,2,3,beta_bimodal,flat,0.4958768190759685,0.4958768190759685,0.4958768190759685,0.4958768190759685,1.0,1.0
0.85,4,2,3,beta_bimodal,flat,0.4786702095907929,0.4786702095907929,0.4786702095907929,0.4786702095907929,1.0,1.0
0.85,4,2,3,beta_bimodal,log_uniform,0.7642365538604028,0.7642365538604029,0.7642365538604028,0.7642365538604028,1.0,1.0000000000000002
0.85,4,2,3,beta_bimodal,log_uniform,0.4275315450669582,0.4275315450669582,0.42753154506695823,0.4275315450669582,0.9999999999999999,0.9999999999999999
0.85,4,2,3,beta_bimodal,log_uniform,0.6566090608362678,0.6566090608362678,0.6566090608362678,0.6566090608362678,1.0,1.0
0.85,4,3,2,homogeneous,flat,0.45,0.5426250000000001,0.45000000000000007,0.45,0.9999999999999999,1.2058333333333335
0.85,4,3,2,homogeneous,log_uniform,0.5719134545543305,0.5722455804891193,0.5719134545543304,0.5719134545543304,1.0000000000000002,1.000580727612096
0.85,4,3,2,homogeneous,log_uniform,0.5142451453662222,0.5648253692841061,0.5142451453662222,0.5142451453662222,1.0,1.098358194284679
0.85,4,3,2,homogeneous,log_uniform,0.5634053190472599,0.5847703725281089,0.5634053190472598,0.5634053190472598,1.0000000000000002,1.0379212846569825
0.85,4,3,2,beta_bimodal,flat,0.5998583211062207,0.5998615936893963,0.5998583211062206,0.5998583211062206,1.0000000000000002,1.0000054555935303
0.85,4,3,2,beta_bimodal,flat,0.577757587125786,0.5858082539938461,0.577757587125786,0.577757587125786,1.0,1.0139343334426993
0.85,4,3,2,beta_bimodal,flat,0.5782791580782659,0.5819782983205857,0.5782791580782659,0.5782791580782659,1.0,1.0063968071313736
0.85,4,3,2,beta_bimodal,log_uniform,0.5492715932069197,0.5498426950490259,0.5492715932069197,0.5492715932069197,1.0,1.0010397439976313
0.85,4,3,2,beta_bimodal,log_uniform,0.2013554933394843,0.201418702988578,0.20135549333948433,0.2013554933394843,0.9999999999999999,1.0003139206586587
0.85,4,3,2,beta_bimodal,log_uniform,0.6707062395625052,0.6772982506328733,0.6707062395625052,0.6707062395625052,1.0,1.009828462419953
0.85,4,3,3,homogeneous,flat,0.45,0.5426250000000001,0.45000000000000007,0.45,0.9999999999999999,1.2058333333333335
0.85,4,3,3,homogeneous,log_uniform,0.5649675392367974,0.5649675392367974,0.5649675392367973,0.5649675392367973,1.0000000000000002,1.0000000000000002
0.85,4,3,3,homogeneous,log_uniform,0.550827029773133,0.5563558517994237,0.5508270297731329,0.5508270297731329,1.0000000000000002,1.010037310675491
0.85,4,3,3,homogeneous,log_uniform,0.5434949072183772,0.5517351126948578,0.5434949072183771,0.5434949072183771,1.0000000000000002,1.0151615136904488
0.85,4,3,3,beta_bimodal,flat,0.5999999558370754,0.5999999558370754,0.5999999558370753,0.5999999558370753,1.0000000000000002,1.0000000000000002
0.85,4,3,3,beta_bimodal,flat,0.5999971686727774,0.5999971686727775,0.5999971686727774,0.5999971686727774,1.0,1.0000000000000002
0.85,4,3,3,beta_bimodal,flat,0.5946046635008004,0.5946046635008004,0.5946046635008004,0.5946046635008004,1.0,1.0
0.85,4,3,3,beta_bimodal,log_uniform,0.8064612465470044,0.8064612465470044,0.8064612465470047,0.8064612465470047,0.9999999999999996,0.9999999999999996
0.85,4,3,3,beta_bimodal,log_uniform,0.206546839523797,0.20655217961822,0.20654683952379696,0.2065468395237969,1.0000000000000002,1.0000258541570297
0.85,4,3,3,beta_bimodal,log_uniform,0.6993410481903359,0.6993410481903359,0.6993410481903358,0.6993410481903358,1.0000000000000002,1.0000000000000002
0.85,5,2,2,homogeneous,flat,0.3,0.3,0.30000000000000004,0.3,0.9999999999999998,0.9999999999999998
0.85,5,2,2,homogeneous,log_uniform,0.5776406119584416,0.5776406119584416,0.5776406119584415,0.5776406119584415,1.0000000000000002,1.0000000000000002
0.85,5,2,2,homogeneous,log_uniform,0.5101082964104593,0.5101082964104593,0.5101082964104593,0.5101082964104593,1.0,1.0
0.85,5,2,2,homogeneous,log_uniform,0.4390128670863633,0.4390128670863633,0.43901286708636333,0.4390128670863633,0.9999999999999999,0.9999999999999999
0.85,5,2,2,beta_bimodal,flat,0.7119358716391055,0.7119358716391057,0.7119358716391054,0.7119358716391054,1.0000000000000002,1.0000000000000002
0.85,5,2,2,beta_bimodal,flat,0.6331344992294831,0.6331344992294831,0.6331344992294831,0.6331344992294831,1.0,1.0
0.85,5,2,2,beta_bimodal,flat,0.6597149376669681,0.6597149376669681,0.659714937666968,0.659714937666968,1.0000000000000002,1.0000000000000002
0.85,5,2,2,beta_bimodal,log_uniform,0.5398778871073466,0.5398778871073467,0.5398778871073466,0.5398778871073466,1.0,1.0000000000000002
0.85,5,2,2,beta_bimodal,log_uniform,0.4200890096239774,0.4200890096239774,0.4200890096239773,0.4200890096239773,1.0000000000000002,1.0000000000000002
0.85,5,2,2,beta_bimodal,log_uniform,0.4867358455213197,0.4867358455213197,0.48673584552131977,0.4867358455213197,0.9999999999999999,0.9999999999999999
0.85,5,2,3,homogeneous,flat,0.3,0.3,0.30000000000000004,0.3,0.9999999999999998,0.9999999999999998
0.85,5,2,3,homogeneous,log_uniform,0.6014130503357425,0.6014130503357425,0.6014130503357424,0.6014130503357424,1.0000000000000002,1.0000000000000002
0.85,5,2,3,homogeneous,log_uniform,0.4475125060333038,0.4475125060333038,0.4475125060333038,0.4475125060333038,1.0,1.0
0.85,5,2,3,homogeneous,log_uniform,0.4052866377426631,0.4052866377426631,0.40528663774266305,0.405286637742663,1.0000000000000002,1.0000000000000002
0.85,5,2,3,beta_bimodal,flat,0.7429988882574268,0.7429988882574268,0.7429988882574267,0.7429988882574267,1.0000000000000002,1.0000000000000002
0.85,5,2,3,beta_bimodal,flat,0.7031090516486905,0.7031090516486905,0.7031090516486904,0.7031090516486904,1.0000000000000002,1.0000000000000002
0.85,5,2,3,beta_bimodal,flat,0.631173907779072,0.631173907779072,0.631173907779072,0.631173907779072,1.0,1.0
0.85,5,2,3,beta_bimodal,log_uniform,0.7806923144624544,0.7806923144624544,0.7806923144624542,0.7806923144624542,1.0000000000000002,1.0000000000000002
0.85,5,2,3,beta_bimodal,log_uniform,0.8452055140563126,0.8452055140563126,0.8452055140563126,0.8452055140563126,1.0,1.0
0.85,5,2,3,beta_bimodal,log_uniform,0.1685005529912442,0.1685005529912442,0.16850055299124422,0.1685005529912442,0.9999999999999999,0.9999999999999999
0.85,5,3,2,homogeneous,flat,0.45,0.5426250000000001,0.45000000000000007,0.4500000000000001,0.9999999999999999,1.2058333333333335
0.85,5,3,2,homogeneous,log_uniform,0.6009436299216784,0.667448481783069,0.6009436299216782,0.6009436299216782,1.0000000000000004,1.1106673713640305
0.85,5,3,2,homogeneous,log_uniform,0.6618775996992465,0.696771488754358,0.6618775996992463,0.6618775996992463,1.0000000000000004,1.0527195497641366
0.85,5,3,2,homogeneous,log_uniform,0.6004928393117229,0.6621638563480223,0.6004928393117229,0.6004928393117229,1.0,1.1027006701811564
0.85,5,3,2,beta_bimodal,flat,0.737193595562661,0.737193595562661,0.737193595562661,0.737193595562661,1.0,1.0
0.85,5,3,2,beta_bimodal,flat,0.66706574154867,0.6678378336804888,0.6670657415486702,0.6670657415486702,0.9999999999999999,1.0011574453366863
0.85,5,3,2,beta_bimodal,flat,0.6510756977999159,0.6668690593488495,0.6510756977999158,0.6510756977999158,1.0000000000000002,1.024257335364078
0.85,5,3,2,beta_bimodal,log_uniform,0.4946067555668247,0.494606769410024,0.49460675556682465,0.4946067555668246,1.0000000000000002,1.0000000279882941
0.85,5,3,2,beta_bimodal,log_uniform,1.4302955996915916,1.4304123416691368,1.4302955996915914,1.4302955996915914,1.0000000000000002,1.0000816208744336
0.85,5,3,2,beta_bimodal,log_uniform,0.4404690420160203,0.4408329119406012,0.4404690420160203,0.4404690420160203,1.0,1.000826096478689
0.85,5,3,3,homogeneous,flat,0.45,0.5426250000000001,0.45000000000000007,0.4500000000000001,0.9999999999999999,1.2058333333333335
0.85,5,3,3,homogeneous,log_uniform,0.6490165923402378,0.6685889279750072,0.6490165923402378,0.6490165923402378,1.0,1.0301569110339617
0.85,5,3,3,homogeneous,log_uniform,0.6090179944384777,0.6395161290000859,0.6090179944384778,0.6090179944384778,0.9999999999999998,1.0500775590214337
0.85,5,3,3,homogeneous,log_uniform,0.5928864705548391,0.6242041316970207,0.5928864705548391,0.5928864705548391,1.0,1.0528223575634534
0.85,5,3,3,beta_bimodal,flat,0.7144905122467444,0.7144905122467445,0.7144905122467446,0.7144905122467446,0.9999999999999997,0.9999999999999999
0.85,5,3,3,beta_bimodal,flat,0.7401576142607915,0.7401576142607915,0.7401576142607914,0.7401576142607914,1.0000000000000002,1.0000000000000002
0.85,5,3,3,beta_bimodal,flat,0.7464506929818805,0.7464506929818806,0.7464506929818805,0.7464506929818805,1.0,1.0000000000000002
0.85,5,3,3,beta_bimodal,log_uniform,1.1084176319673849,1.1084176319673849,1.1084176319673849,1.1084176319673849,1.0,1.0
0.85,5,3,3,beta_bimodal,log_uniform,0.9879605789206912,0.9879605789206912,0.9879605789206912,0.9879605789206912,1.0,1.0
0.85,5,3,3,beta_bimodal,log_uniform,0.6690672354480764,0.6690672354480764,0.6690672354480767,0.6690672354480767,0.9999999999999997,0.9999999999999997
0.85,6,2,2,homogeneous,flat,0.3,0.3,0.30000000000000004,0.3000000000000001,0.9999999999999998,0.9999999999999998
0.85,6,2,2,homogeneous,log_uniform,0.6812692582234434,0.6812692582234434,0.6812692582234434,0.6812692582234434,1.0,1.0
0.85,6,2,2,homogeneous,log_uniform,0.4431867298666813,0.4431867298666813,0.44318672986668123,0.4431867298666812,1.0000000000000002,1.0000000000000002
0.85,6,2,2,homogeneous,log_uniform,0.5525783763796739,0.5525783763796739,0.5525783763796737,0.5525783763796737,1.0000000000000004,1.0000000000000004
0.85,6,2,2,beta_bimodal,flat,0.8603409704129767,0.8603409704129769,0.8603409704129767,0.8603409704129767,1.0,1.0000000000000002
0.85,6,2,2,beta_bimodal,flat,0.8779858537042624,0.8779858537042624,0.8779858537042622,0.8779858537042622,1.0000000000000002,1.0000000000000002
0.85,6,2,2,beta_bimodal,flat,0.6798936045471563,0.6798936045471563,0.6798936045471562,0.6798936045471562,1.0000000000000002,1.0000000000000002
0.85,6,2,2,beta_bimodal,log_uniform,0.905653825313554,0.905653825313554,0.905653825313554,0.905653825313554,1.0,1.0
0.85,6,2,2,beta_bimodal,log_uniform,0.96699292587853,0.96699292587853,0.9669929258785301,0.96699292587853,0.9999999999999999,0.9999999999999999
0.85,6,2,2,beta_bimodal,log_uniform,1.5954159087070778,1.5954159087070778,1.5954159087070776,1.5954159087070776,1.0000000000000002,1.0000000000000002
0.85,6,2,3,homogeneous,flat,0.3,0.3,0.30000000000000004,0.3000000000000001,0.9999999999999998,0.9999999999999998
0.85,6,2,3,homogeneous,log_uniform,0.4921635915317485,0.4921635915317485,0.4921635915317484,0.4921635915317484,1.0000000000000002,1.0000000000000002
0.85,6,2,3,homogeneous,log_uniform,0.483910988861233,0.483910988861233,0.483910988861233,0.483910988861233,1.0,1.0
0.85,6,2,3,homogeneous,log_uniform,0.4648905777717919,0.4648905777717919,0.4648905777717919,0.4648905777717919,1.0,1.0
0.85,6,2,3,beta_bimodal,flat,0.7216944946978059,0.7216944946978059,0.7216944946978059,0.7216944946978059,1.0,1.0
0.85,6,2,3,beta_bimodal,flat,0.6768020951655317,0.6768020951655317,0.6768020951655318,0.6768020951655318,0.9999999999999999,0.9999999999999999
0.85,6,2,3,beta_bimodal,flat,0.890010005497364,0.8900100054973641,0.8900100054973638,0.8900100054973638,1.0000000000000002,1.0000000000000004
0.85,6,2,3,beta_bimodal,log_uniform,0.4540293445930886,0.4540293445930886,0.4540293445930886,0.4540293445930886,1.0,1.0
0.85,6,2,3,beta_bimodal,log_uniform,0.8957848904153805,0.8957848904153805,0.8957848904153805,0.8957848904153805,1.0,1.0
0.85,6,2,3,beta_bimodal,log_uniform,0.3540921503335211,0.3540921503335212,0.3540921503335211,0.3540921503335211,1.0,1.0000000000000002
0.85,6,3,2,homogeneous,flat,0.45,0.5426250000000001,0.4500000000000001,0.4500000000000001,0.9999999999999998,1.2058333333333333
0.85,6,3,2,homogeneous,log_uniform,0.6441202854339336,0.7104268226342009,0.6441202854339336,0.6441202854339336,1.0,1.1029412342689962
0.85,6,3,2,homogeneous,log_uniform,0.771651141404158,0.797670515256895,0.7716511414041578,0.7716511414041578,1.0000000000000002,1.0337190894390311
0.85,6,3,2,homogeneous,log_uniform,0.6489393413526805,0.7252243726572991,0.6489393413526806,0.6489393413526806,0.9999999999999998,1.1175534082208767
0.85,6,3,2,beta_bimodal,flat,0.876617404864606,0.876617404864606,0.8766174048646059,0.8766174048646059,1.0000000000000002,1.0000000000000002
0.85,6,3,2,beta_bimodal,flat,0.8867472176941609,0.8894773157491069,0.886747217694161,0.886747217694161,0.9999999999999999,1.0030787782588653
0.85,6,3,2,beta_bimodal,flat,0.842811624710345,0.845399608966589,0.842811624710345,0.842811624710345,1.0,1.003070655625014
0.85,6,3,2,beta_bimodal,log_uniform,0.5471510696649584,0.5620473925925715,0.5471510696649583,0.5471510696649583,1.0000000000000002,1.0272252468349095
0.85,6,3,2,beta_bimodal,log_uniform,0.4464933422895497,0.4466200881789065,0.4464933422895497,0.4464933422895497,1.0,1.0002838696064469
0.85,6,3,2,beta_bimodal,log_uniform,0.9416899080171914,0.9416899080171914,0.9416899080171914,0.9416899080171914,1.0,1.0
0.85,6,3,3,homogeneous,flat,0.45,0.5426250000000001,0.4500000000000001,0.4500000000000001,0.9999999999999998,1.2058333333333333
0.85,6,3,3,homogeneous,log_uniform,0.7372384922524026,0.7639167704138001,0.7372384922524023,0.7372384922524023,1.0000000000000002,1.0361867678393875
0.85,6,3,3,homogeneous,log_uniform,0.6831534227340722,0.7269835476815116,0.6831534227340721,0.6831534227340721,1.0000000000000002,1.0641585381685208
0.85,6,3,3,homogeneous,log_uniform,0.7019049680363574,0.7470608945813155,0.7019049680363573,0.7019049680363573,1.0000000000000002,1.0643333907028554
0.85,6,3,3,beta_bimodal,flat,0.8962822664777131,0.8962822664777131,0.896282266477713,0.896282266477713,1.0000000000000002,1.0000000000000002
0.85,6,3,3,beta_bimodal,flat,0.875613292029563,0.8756132920295631,0.8756132920295628,0.8756132920295628,1.0000000000000002,1.0000000000000002
0.85,6,3,3,beta_bimodal,flat,0.839211102599354,0.839211102599354,0.839211102599354,0.839211102599354,1.0,1.0
0.85,6,3,3,beta_bimodal,log_uniform,0.9628554698556324,0.9628554698556328,0.9628554698556324,0.9628554698556324,1.0,1.0000000000000004
0.85,6,3,3,beta_bimodal,log_uniform,0.4164969986153816,0.4313904658386809,0.41649699861538164,0.4164969986153816,0.9999999999999999,1.0357588824716906
0.85,6,3,3,beta_bimodal,log_uniform,0.9744747667161032,0.9744747667161032,0.9744747667161033,0.9744747667161032,0.9999999999999999,0.9999999999999999
0.9,4,2,2,homogeneous,flat,0.1999999999999999,0.1999999999999999,0.19999999999999998,0.1999999999999999,0.9999999999999996,0.9999999999999996
0.9,4,2,2,homogeneous,log_uniform,0.3098609179567474,0.3098609179567475,0.3098609179567475,0.3098609179567475,0.9999999999999998,1.0
0.9,4,2,2,homogeneous,log_uniform,0.3161179497840156,0.3161179497840156,0.31611794978401564,0.3161179497840156,0.9999999999999998,0.9999999999999998
0.9,4,2,2,homogeneous,log_uniform,0.307452589912115,0.307452589912115,0.307452589912115,0.307452589912115,1.0,1.0
0.9,4,2,2,beta_bimodal,flat,0.3473649968499955,0.3473649968499955,0.34736499684999544,0.3473649968499954,1.0000000000000002,1.0000000000000002
