model,G,B,N,kmax,inst,w_myopic,w_rollout,first_pool_diff,pred_gain_step1
counting,3,5,50,12,508,13.0,14.0,1,0.088115
counting,3,5,50,12,509,22.0,23.0,1,0.43529
counting,3,5,50,12,510,17.0,24.0,1,0.154769
counting,3,5,50,12,511,20.0,21.0,1,0.25352
counting,3,5,50,12,512,7.0,6.0,1,0.24784
counting,3,5,50,12,513,27.0,29.0,0,0.0
counting,3,5,50,12,514,9.0,17.0,1,0.039584
counting,3,5,50,12,515,14.0,15.0,0,0.0
counting,3,5,50,12,516,23.0,24.0,1,0.011138
counting,3,5,50,12,517,14.0,14.0,1,0.037889
counting,3,5,50,12,518,20.0,22.0,1,0.099491
counting,3,5,50,12,519,12.0,18.0,1,0.163763
counting,3,5,50,12,520,18.0,16.0,1,0.330291
counting,3,5,50,12,521,14.0,22.0,1,0.648666
counting,3,5,50,12,522,29.0,29.0,1,0.066154
counting,3,5,50,12,523,19.0,19.0,1,0.150246
counting,3,5,50,12,524,23.0,28.0,1,0.110953
counting,3,5,50,12,525,8.0,15.0,1,0.035593
counting,3,5,50,12,526,17.0,18.0,1,0.106756
counting,3,5,50,12,527,30.0,30.0,1,0.006744
counting,3,5,50,12,528,26.0,21.0,1,0.113166
counting,3,5,50,12,529,15.0,16.0,0,0.0
counting,3,5,50,12,530,20.0,20.0,0,0.0
counting,3,5,50,12,531,21.0,19.0,1,0.016004
counting,3,5,50,12,532,7.0,6.0,1,0.128552
counting,3,5,50,12,533,28.0,26.0,0,0.0
counting,3,5,50,12,534,8.0,16.0,1,0.243875
counting,3,5,50,12,535,26.0,26.0,0,0.0
counting,3,5,50,12,536,21.0,20.0,0,0.0
counting,3,5,50,12,537,19.0,25.0,1,0.083753
counting,3,5,50,12,538,31.0,27.0,1,0.115167
counting,3,5,50,12,539,7.0,15.0,1,0.223753
counting,3,5,50,12,540,28.0,23.0,0,0.0
counting,3,5,50,12,541,20.0,7.0,1,0.091062
counting,3,5,50,12,542,18.0,24.0,0,0.0
counting,3,5,50,12,543,17.0,20.0,1,0.34315
counting,3,5,50,12,544,15.0,15.0,0,0.0
counting,3,5,50,12,545,22.0,27.0,0,0.0
counting,3,5,50,12,546,28.0,28.0,0,0.0
counting,3,5,50,12,547,27.0,27.0,0,0.0
counting,3,5,50,12,548,23.0,22.0,1,0.160113
counting,3,5,50,12,549,29.0,29.0,0,0.0
counting,3,5,50,12,550,27.0,27.0,1,0.133933
counting,3,5,50,12,551,33.0,33.0,1,0.117343
counting,3,5,50,12,552,28.0,27.0,1,0.010539
counting,3,5,50,12,553,31.0,28.0,1,0.047509
counting,3,5,50,12,554,31.0,31.0,1,0.037933
counting,3,5,50,12,555,17.0,14.0,1,0.05379
counting,3,5,50,12,556,11.0,11.0,0,0.0
counting,3,5,50,12,557,25.0,25.0,1,0.079204
counting,3,5,50,12,558,23.0,22.0,0,0.0
counting,3,5,50,12,559,30.0,30.0,1,0.010986
counting,3,5,50,12,560,20.0,20.0,0,0.0
counting,3,5,50,12,561,23.0,28.0,0,0.0
counting,3,5,50,12,562,29.0,22.0,0,0.0
counting,3,5,50,12,563,31.0,33.0,1,0.009214
counting,3,5,50,12,564,29.0,29.0,1,0.215877
counting,3,5,50,12,565,14.0,15.0,1,0.30495
counting,3,5,50,12,566,14.0,23.0,1,0.128687
counting,3,5,50,12,567,19.0,16.0,1,0.09622
counting,3,5,50,12,568,15.0,8.0,0,0.0
counting,3,5,50,12,569,8.0,14.0,1,0.214741
counting,3,5,50,12,570,17.0,17.0,0,0.0
counting,3,5,50,12,571,8.0,7.0,0,0.0
counting,3,5,50,12,572,19.0,20.0,1,0.026097
counting,3,5,50,12,573,14.0,20.0,1,0.250672
counting,3,5,50,12,574,26.0,26.0,1,0.077806
counting,3,5,50,12,575,27.0,28.0,0,0.0
counting,3,5,50,12,576,27.0,22.0,0,0.0
counting,3,5,50,12,577,25.0,24.0,1,0.108185
counting,3,5,50,12,578,14.0,12.0,1,0.063685
counting,3,5,50,12,579,19.0,16.0,0,0.0
counting,3,5,50,12,580,15.0,15.0,1,0.029561
counting,3,5,50,12,581,22.0,30.0,0,0.0
counting,3,5,50,12,582,25.0,27.0,1,0.038163
counting,3,5,50,12,583,28.0,28.0,0,0.0
counting,3,5,50,12,584,32.0,32.0,1,0.179364
counting,3,5,50,12,585,31.0,31.0,0,0.0
counting,3,5,50,12,586,27.0,29.0,1,0.193901
counting,3,5,50,12,587,17.0,21.0,1,0.001131
counting,3,5,50,12,588,15.0,15.0,1,0.000742
counting,3,5,50,12,589,24.0,31.0,1,0.003002
counting,3,5,50,12,590,16.0,22.0,0,0.0
counting,3,5,50,12,591,27.0,27.0,0,0.0
counting,3,5,50,12,592,38.0,38.0,0,0.0
counting,3,5,50,12,593,29.0,21.0,1,0.153796
counting,3,5,50,12,594,16.0,24.0,1,0.47372
counting,3,5,50,12,595,9.0,0.0,1,0.105194
counting,3,5,50,12,596,13.0,20.0,1,0.037886
counting,3,5,50,12,597,14.0,9.0,0,0.0
counting,3,5,50,12,598,24.0,24.0,1,0.090718
counting,3,5,50,12,599,21.0,21.0,1,0.011107
counting,3,5,50,12,600,25.0,22.0,1,0.032413
counting,3,5,50,12,601,26.0,26.0,1,0.100179
counting,3,5,50,12,602,14.0,14.0,1,0.095502
counting,3,5,50,12,603,14.0,14.0,1,0.152838
counting,3,5,50,12,604,14.0,20.0,1,0.078343
counting,3,5,50,12,605,35.0,32.0,1,0.121903
counting,3,5,50,12,606,22.0,23.0,0,0.0
counting,3,5,50,12,607,13.0,12.0,1,0.272062
counting,3,5,50,12,608,21.0,14.0,1,0.141569
counting,3,5,50,12,609,14.0,14.0,0,0.0
counting,3,5,50,12,610,30.0,31.0,1,0.018141
counting,3,5,50,12,611,21.0,22.0,1,0.270629
counting,3,5,50,12,612,23.0,25.0,1,0.156751
counting,3,5,50,12,613,16.0,9.0,1,0.200549
counting,3,5,50,12,614,20.0,25.0,1,0.131612
counting,3,5,50,12,615,22.0,16.0,1,0.00025
counting,3,5,50,12,616,21.0,22.0,0,0.0
counting,3,5,50,12,617,24.0,26.0,1,0.009373
counting,3,5,50,12,618,20.0,20.0,0,0.0
counting,3,5,50,12,619,19.0,8.0,1,0.526704
counting,3,5,50,12,620,26.0,28.0,1,0.038058
counting,3,5,50,12,621,16.0,23.0,1,0.086009
counting,3,5,50,12,622,13.0,15.0,1,0.467755
counting,3,5,50,12,623,11.0,13.0,1,0.033004
counting,3,5,50,12,624,28.0,28.0,0,0.0
counting,3,5,50,12,625,15.0,7.0,1,0.065362
counting,3,5,50,12,626,33.0,29.0,1,0.102195
counting,3,5,50,12,627,26.0,22.0,1,0.259296
counting,3,5,50,12,628,24.0,25.0,1,0.026402
counting,3,5,50,12,629,21.0,9.0,1,0.374851
counting,3,5,50,12,630,14.0,16.0,0,0.0
counting,3,5,50,12,631,16.0,22.0,0,0.0
counting,3,5,50,12,632,8.0,13.0,1,0.233126
counting,3,5,50,12,633,15.0,16.0,1,0.000682
counting,3,5,50,12,634,31.0,31.0,1,0.420634
counting,3,5,50,12,635,25.0,24.0,0,0.0
counting,3,5,50,12,636,17.0,15.0,1,0.218551
counting,3,5,50,12,637,21.0,21.0,1,0.17799
counting,3,5,50,12,638,25.0,25.0,0,0.0
counting,3,5,50,12,639,12.0,12.0,1,0.120479
counting,3,5,50,12,640,23.0,21.0,1,0.065907
counting,3,5,50,12,641,29.0,31.0,0,0.0
counting,3,5,50,12,642,14.0,15.0,1,0.099718
counting,3,5,50,12,643,27.0,27.0,1,0.024729
counting,3,5,50,12,644,22.0,22.0,1,0.236506
counting,3,5,50,12,645,21.0,21.0,0,0.0
counting,3,5,50,12,646,14.0,16.0,1,0.033576
counting,3,5,50,12,647,15.0,20.0,1,0.30397
counting,3,5,50,12,648,21.0,22.0,0,0.0
counting,3,5,50,12,649,20.0,16.0,0,0.0
counting,3,5,50,12,650,20.0,20.0,1,0.242222
counting,3,5,50,12,651,21.0,21.0,0,0.0
counting,3,5,50,12,652,11.0,11.0,0,0.0
counting,3,5,50,12,653,21.0,20.0,1,0.07727
counting,3,5,50,12,654,12.0,13.0,1,0.077176
counting,3,5,50,12,655,23.0,23.0,1,0.228704
counting,3,5,50,12,656,19.0,21.0,1,0.043417
counting,3,5,50,12,657,16.0,22.0,0,0.0
counting,3,5,50,12,658,15.0,15.0,1,0.0
counting,3,5,50,12,659,21.0,20.0,0,0.0
counting,3,5,50,12,660,38.0,38.0,0,0.0
counting,3,5,50,12,661,14.0,13.0,0,0.0
counting,3,5,50,12,662,23.0,18.0,0,0.0
counting,3,5,50,12,663,23.0,23.0,1,0.12242
counting,3,5,50,12,664,14.0,7.0,1,0.041083
counting,3,5,50,12,665,24.0,23.0,1,0.296473
counting,3,5,50,12,666,23.0,21.0,1,0.005272
counting,3,5,50,12,667,22.0,22.0,1,0.034191
counting,3,5,50,12,668,22.0,27.0,1,0.007809
counting,3,5,50,12,669,15.0,15.0,0,0.0
counting,3,5,50,12,670,15.0,21.0,1,0.051219
counting,3,5,50,12,671,18.0,17.0,1,0.119563
counting,3,5,50,12,672,15.0,14.0,1,0.076899
counting,3,5,50,12,673,35.0,35.0,0,0.0
counting,3,5,50,12,674,17.0,16.0,1,0.05295
counting,3,5,50,12,675,27.0,27.0,0,0.0
counting,3,5,50,12,676,23.0,25.0,0,0.0
counting,3,5,50,12,677,29.0,29.0,0,0.0
counting,3,5,50,12,678,21.0,22.0,1,0.135137
counting,3,5,50,12,679,22.0,14.0,1,0.212686
counting,3,5,50,12,680,29.0,32.0,1,0.018035
counting,3,5,50,12,681,28.0,28.0,0,0.0
counting,3,5,50,12,682,13.0,12.0,1,0.079208
counting,3,5,50,12,683,24.0,23.0,0,0.0
counting,3,5,50,12,684,22.0,30.0,0,0.0
counting,3,5,50,12,685,13.0,15.0,0,0.0
counting,3,5,50,12,686,19.0,19.0,1,0.157647
counting,3,5,50,12,687,27.0,27.0,0,0.0
counting,3,5,50,12,688,20.0,18.0,1,0.194677
counting,3,5,50,12,689,19.0,15.0,0,0.0
counting,3,5,50,12,690,31.0,31.0,1,0.141983
counting,3,5,50,12,691,7.0,7.0,1,0.107201
counting,3,5,50,12,692,19.0,21.0,1,0.173917
counting,3,5,50,12,693,30.0,31.0,0,0.0
counting,3,5,50,12,694,36.0,36.0,0,0.0
counting,3,5,50,12,695,33.0,33.0,1,0.029729
counting,3,5,50,12,696,36.0,34.0,0,0.0
counting,3,5,50,12,697,28.0,29.0,1,0.091438
counting,3,5,50,12,698,19.0,14.0,1,0.31437
counting,3,5,50,12,699,15.0,19.0,1,0.138097
counting,3,5,50,12,700,25.0,26.0,1,0.015112
counting,3,5,50,12,701,22.0,20.0,1,0.124458
counting,3,5,50,12,702,28.0,22.0,1,0.052539
counting,3,5,50,12,703,33.0,33.0,1,0.002225
counting,3,5,50,12,704,25.0,25.0,0,0.0
counting,3,5,50,12,705,18.0,14.0,0,0.0
counting,3,5,50,12,706,31.0,32.0,0,0.0
counting,3,5,50,12,707,11.0,13.0,1,0.212962
counting,3,5,50,12,708,17.0,10.0,1,0.235191
counting,3,5,50,12,709,21.0,21.0,1,0.342158
counting,3,5,50,12,710,24.0,24.0,0,0.0
counting,3,5,50,12,711,26.0,24.0,1,0.036352
counting,3,5,50,12,712,31.0,31.0,1,0.226756
counting,3,5,50,12,713,22.0,28.0,1,0.03799
counting,3,5,50,12,714,9.0,9.0,0,0.0
counting,3,5,50,12,715,20.0,22.0,0,0.0
counting,3,5,50,12,716,18.0,20.0,1,0.113411
counting,3,5,50,12,717,28.0,29.0,0,0.0
counting,3,5,50,12,718,13.0,7.0,1,0.178333
counting,3,5,50,12,719,32.0,25.0,0,0.0
counting,3,5,50,12,720,21.0,22.0,0,0.0
counting,3,5,50,12,721,22.0,18.0,1,0.153665
counting,3,5,50,12,722,35.0,35.0,1,0.037985
counting,3,5,50,12,723,14.0,14.0,0,0.0
counting,3,5,50,12,724,26.0,25.0,0,0.0
counting,3,5,50,12,725,15.0,16.0,0,0.0
counting,3,5,50,12,726,30.0,30.0,0,0.0
counting,3,5,50,12,727,9.0,15.0,1,0.020764
counting,3,5,50,12,728,22.0,26.0,0,0.0
counting,3,5,50,12,729,32.0,32.0,1,0.000297
counting,3,5,50,12,730,28.0,28.0,0,0.0
counting,3,5,50,12,731,21.0,16.0,0,0.0
counting,3,5,50,12,732,7.0,6.0,1,0.294731
counting,3,5,50,12,733,22.0,22.0,1,0.031218
counting,3,5,50,12,734,13.0,15.0,0,0.0
counting,3,5,50,12,735,22.0,21.0,1,0.31266
counting,3,5,50,12,736,26.0,20.0,1,0.480002
counting,3,5,50,12,737,33.0,29.0,1,0.143606
counting,3,5,50,12,738,14.0,22.0,1,0.166419
counting,3,5,50,12,739,19.0,19.0,1,0.168883
counting,3,5,50,12,740,20.0,21.0,0,0.0
counting,3,5,50,12,741,11.0,12.0,1,0.030875
counting,3,5,50,12,742,19.0,21.0,1,0.348152
counting,3,5,50,12,743,26.0,26.0,1,0.09434
counting,3,5,50,12,744,15.0,14.0,0,0.0
counting,3,5,50,12,745,20.0,22.0,0,0.0
counting,3,5,50,12,746,27.0,28.0,1,0.060521
counting,3,5,50,12,747,14.0,14.0,1,0.117238
counting,3,5,50,12,748,19.0,20.0,1,0.060886
counting,3,5,50,12,749,24.0,24.0,1,0.346998
counting,3,5,50,12,750,21.0,14.0,1,0.11763
counting,3,5,50,12,751,26.0,25.0,0,0.0
counting,3,5,50,12,752,20.0,17.0,1,0.01772
counting,3,5,50,12,753,16.0,17.0,1,0.076132
counting,3,5,50,12,754,22.0,29.0,1,0.533713
counting,3,5,50,12,755,24.0,24.0,0,0.0
counting,3,5,50,12,756,17.0,20.0,1,0.323507
counting,3,5,50,12,757,12.0,19.0,1,0.019071
counting,3,5,50,12,758,23.0,23.0,1,0.021324
counting,3,5,50,12,759,25.0,24.0,0,0.0
counting,3,5,50,12,760,29.0,29.0,1,0.125102
counting,3,5,50,12,761,23.0,22.0,0,0.0
counting,3,5,50,12,762,14.0,14.0,0,0.0
counting,3,5,50,12,763,19.0,15.0,0,0.0
counting,3,5,50,12,764,19.0,22.0,1,0.492782
counting,3,5,50,12,765,20.0,21.0,1,0.583862
counting,3,5,50,12,766,20.0,21.0,0,0.0
counting,3,5,50,12,767,21.0,23.0,1,0.073662
counting,3,5,50,12,768,16.0,15.0,0,0.0
counting,3,5,50,12,769,8.0,17.0,1,0.153851
counting,3,5,50,12,770,25.0,33.0,1,0.141253
counting,3,5,50,12,771,18.0,19.0,1,0.143239
counting,3,5,50,12,772,17.0,17.0,0,0.0
counting,3,5,50,12,773,9.0,16.0,1,0.023364
counting,3,5,50,12,774,12.0,12.0,1,0.094849
counting,3,5,50,12,775,16.0,18.0,1,0.176749
counting,3,5,50,12,776,26.0,26.0,0,0.0
counting,3,5,50,12,777,15.0,16.0,0,0.0
counting,3,5,50,12,778,16.0,24.0,1,0.002165
counting,3,5,50,12,779,20.0,19.0,1,0.047295
counting,3,5,50,12,780,22.0,28.0,1,0.036276
counting,3,5,50,12,781,30.0,33.0,1,0.441409
counting,3,5,50,12,782,20.0,26.0,1,0.224653
counting,3,5,50,12,783,23.0,23.0,0,0.0
counting,3,5,50,12,784,15.0,16.0,0,0.0
counting,3,5,50,12,785,17.0,16.0,0,0.0
counting,3,5,50,12,786,14.0,22.0,0,0.0
counting,3,5,50,12,787,18.0,20.0,1,0.262855
counting,3,5,50,12,788,29.0,29.0,1,0.137741
counting,3,5,50,12,789,24.0,25.0,0,0.0
counting,3,5,50,12,790,18.0,18.0,1,0.388535
counting,3,5,50,12,791,23.0,24.0,0,0.0
counting,3,5,50,12,792,27.0,28.0,1,0.10223
counting,3,5,50,12,793,25.0,27.0,1,0.130554
counting,3,5,50,12,794,14.0,16.0,1,0.051885
counting,3,5,50,12,795,25.0,26.0,1,0.242453
counting,3,5,50,12,796,17.0,18.0,1,0.086127
counting,3,5,50,12,797,22.0,23.0,1,0.006519
counting,3,5,50,12,798,12.0,18.0,1,0.117121
counting,3,5,50,12,799,7.0,13.0,0,0.0
counting,3,5,50,12,800,19.0,20.0,1,0.150024
counting,3,5,50,12,801,29.0,28.0,0,0.0
counting,3,5,50,12,802,18.0,19.0,1,0.254867
counting,3,5,50,12,803,19.0,14.0,1,0.431766
counting,3,5,50,12,804,17.0,22.0,1,0.218013
counting,3,5,50,12,805,11.0,10.0,1,0.248049
counting,3,5,50,12,806,22.0,22.0,1,0.019366
counting,3,5,50,12,807,14.0,15.0,1,0.25467
counting,3,5,50,12,808,16.0,11.0,1,0.014565
counting,3,5,50,12,809,20.0,14.0,1,0.149139
counting,3,5,50,12,810,23.0,22.0,1,0.057608
counting,3,5,50,12,811,21.0,25.0,1,0.046389
counting,3,5,50,12,812,22.0,14.0,1,0.107264
counting,3,5,50,12,813,23.0,23.0,0,0.0
counting,3,5,50,12,814,14.0,15.0,1,0.35009
counting,3,5,50,12,815,28.0,27.0,1,0.285796
counting,3,5,50,12,816,17.0,23.0,1,0.019403
counting,3,5,50,12,817,24.0,29.0,0,0.0
counting,3,5,50,12,818,22.0,22.0,1,0.639288
counting,3,5,50,12,819,29.0,34.0,0,0.0
counting,3,5,50,12,820,26.0,14.0,1,0.000535
counting,3,5,50,12,821,26.0,26.0,0,0.0
counting,3,5,50,12,822,36.0,36.0,1,0.00785
counting,3,5,50,12,823,23.0,16.0,0,0.0
counting,3,5,50,12,824,21.0,21.0,0,0.0
counting,3,5,50,12,825,14.0,16.0,1,0.23884
counting,3,5,50,12,826,22.0,17.0,0,0.0
counting,3,5,50,12,827,18.0,14.0,1,0.20449
counting,3,5,50,12,828,27.0,22.0,1,0.196388
counting,3,5,50,12,829,18.0,21.0,1,0.248968
counting,3,5,50,12,830,19.0,25.0,1,0.05622
counting,3,5,50,12,831,30.0,30.0,0,0.0
counting,3,5,50,12,832,18.0,20.0,1,0.20039
counting,3,5,50,12,833,24.0,26.0,1,0.388041
counting,3,5,50,12,834,26.0,26.0,1,0.086343
counting,3,5,50,12,835,18.0,18.0,1,0.047899
counting,3,5,50,12,836,27.0,22.0,1,0.161222
counting,3,5,50,12,837,29.0,28.0,1,0.091023
counting,3,5,50,12,838,25.0,25.0,0,0.0
counting,3,5,50,12,839,21.0,20.0,0,0.0
counting,3,5,50,12,840,14.0,12.0,1,0.320709
counting,3,5,50,12,841,18.0,18.0,1,0.226311
counting,3,5,50,12,842,29.0,28.0,1,0.045947
counting,3,5,50,12,843,22.0,21.0,1,0.024329
counting,3,5,50,12,844,12.0,6.0,0,0.0
counting,3,5,50,12,845,27.0,27.0,1,0.031742
counting,3,5,50,12,846,28.0,29.0,0,0.0
counting,3,5,50,12,847,24.0,24.0,0,0.0
counting,3,5,50,12,848,22.0,22.0,0,0.0
counting,3,5,50,12,849,21.0,22.0,0,0.0
counting,3,5,50,12,850,11.0,11.0,1,0.192131
counting,3,5,50,12,851,23.0,16.0,1,0.13097
counting,3,5,50,12,852,24.0,25.0,1,0.019288
counting,3,5,50,12,853,35.0,35.0,1,0.061173
counting,3,5,50,12,854,24.0,17.0,0,0.0
counting,3,5,50,12,855,25.0,25.0,1,0.236753
counting,3,5,50,12,856,29.0,30.0,1,0.396487
counting,3,5,50,12,857,23.0,14.0,1,0.016961
counting,3,5,50,12,858,19.0,18.0,1,0.081492
counting,3,5,50,12,859,20.0,20.0,0,0.0
counting,3,5,50,12,860,27.0,22.0,1,0.011933
counting,3,5,50,12,861,31.0,29.0,1,0.060605
counting,3,5,50,12,862,35.0,33.0,1,0.289218
counting,3,5,50,12,863,30.0,29.0,1,0.028849
counting,3,5,50,12,864,38.0,40.0,0,0.0
counting,3,5,50,12,865,15.0,23.0,1,0.168994
counting,3,5,50,12,866,17.0,19.0,1,0.278609
counting,3,5,50,12,867,16.0,27.0,1,0.325874
counting,3,5,50,12,868,22.0,16.0,0,0.0
counting,3,5,50,12,869,22.0,22.0,1,0.051981
counting,3,5,50,12,870,13.0,14.0,0,0.0
counting,3,5,50,12,871,22.0,24.0,0,0.0
counting,3,5,50,12,872,22.0,16.0,0,0.0
counting,3,5,50,12,873,15.0,14.0,1,0.027267
counting,3,5,50,12,874,7.0,6.0,1,0.067964
counting,3,5,50,12,875,20.0,22.0,1,0.477205
counting,3,5,50,12,876,37.0,37.0,0,0.0
counting,3,5,50,12,877,16.0,15.0,1,0.050066
counting,3,5,50,12,878,28.0,28.0,0,0.0
counting,3,5,50,12,879,16.0,17.0,0,0.0
counting,3,5,50,12,880,17.0,17.0,1,0.006517
counting,3,5,50,12,881,26.0,28.0,0,0.0
counting,3,5,50,12,882,22.0,15.0,0,0.0
counting,3,5,50,12,883,20.0,20.0,1,0.001918
counting,3,5,50,12,884,27.0,27.0,1,0.050444
counting,3,5,50,12,885,29.0,29.0,1,0.026025
counting,3,5,50,12,886,12.0,13.0,1,0.020759
counting,3,5,50,12,887,15.0,22.0,0,0.0
counting,3,5,50,12,888,23.0,9.0,0,0.0
counting,3,5,50,12,889,20.0,25.0,1,0.091228
counting,3,5,50,12,890,11.0,12.0,0,0.0
counting,3,5,50,12,891,22.0,30.0,1,0.120616
counting,3,5,50,12,892,24.0,27.0,1,0.007435
counting,3,5,50,12,893,30.0,29.0,1,0.580513
counting,3,5,50,12,894,23.0,23.0,1,0.038658
counting,3,5,50,12,895,28.0,28.0,1,0.023526
counting,3,5,50,12,896,34.0,34.0,0,0.0
counting,3,5,50,12,897,15.0,15.0,0,0.0
counting,3,5,50,12,898,23.0,23.0,0,0.0
counting,3,5,50,12,899,19.0,20.0,1,0.058773
counting,3,5,50,12,900,28.0,28.0,0,0.0
counting,3,5,50,12,901,28.0,28.0,0,0.0
counting,3,5,50,12,902,19.0,19.0,1,0.075607
counting,3,5,50,12,903,22.0,21.0,1,0.100325
counting,3,5,50,12,904,15.0,15.0,1,0.335669
counting,3,5,50,12,905,27.0,23.0,1,0.011233
counting,3,5,50,12,906,19.0,21.0,1,0.199789
counting,3,5,50,12,907,26.0,18.0,1,0.035723
counting,3,5,50,12,908,0.0,0.0,0,0.0
counting,3,5,50,12,909,24.0,24.0,1,0.068035
counting,3,5,50,12,910,7.0,6.0,1,0.028033
counting,3,5,50,12,911,16.0,16.0,1,0.009856
counting,3,5,50,12,912,20.0,21.0,0,0.0
counting,3,5,50,12,913,16.0,16.0,1,0.092887
counting,3,5,50,12,914,14.0,20.0,1,0.038623
counting,3,5,50,12,915,14.0,22.0,1,0.289598
counting,3,5,50,12,916,9.0,9.0,1,0.140955
counting,3,5,50,12,917,35.0,35.0,0,0.0
counting,3,5,50,12,918,31.0,31.0,1,0.178282
counting,3,5,50,12,919,31.0,30.0,1,0.078516
counting,3,5,50,12,920,30.0,30.0,1,0.059201
counting,3,5,50,12,921,35.0,37.0,1,0.106217
counting,3,5,50,12,922,15.0,16.0,1,0.103876
counting,3,5,50,12,923,29.0,27.0,1,0.149723
counting,3,5,50,12,924,14.0,18.0,1,0.167912
counting,3,5,50,12,925,15.0,15.0,0,0.0
counting,3,5,50,12,926,17.0,17.0,1,0.123399
counting,3,5,50,12,927,17.0,23.0,1,0.017433
counting,3,5,50,12,928,22.0,22.0,1,0.064598
counting,3,5,50,12,929,25.0,17.0,1,0.459073
counting,3,5,50,12,930,26.0,23.0,1,0.143193
counting,3,5,50,12,931,21.0,22.0,0,0.0
counting,3,5,50,12,932,22.0,13.0,1,0.04749
counting,3,5,50,12,933,7.0,7.0,1,0.050302
counting,3,5,50,12,934,29.0,29.0,0,0.0
counting,3,5,50,12,935,23.0,23.0,0,0.0
counting,3,5,50,12,936,29.0,29.0,0,0.0
counting,3,5,50,12,937,14.0,14.0,1,0.232824
counting,3,5,50,12,938,12.0,17.0,0,0.0
counting,3,5,50,12,939,31.0,30.0,0,0.0
counting,3,5,50,12,940,23.0,8.0,1,0.482271
counting,3,5,50,12,941,21.0,20.0,1,0.01976
counting,3,5,50,12,942,14.0,20.0,1,0.225011
counting,3,5,50,12,943,15.0,16.0,1,0.032619
counting,3,5,50,12,944,23.0,23.0,0,0.0
counting,3,5,50,12,945,15.0,16.0,1,0.084525
counting,3,5,50,12,946,9.0,8.0,1,0.093678
counting,3,5,50,12,947,39.0,39.0,0,0.0
counting,3,5,50,12,948,20.0,20.0,1,0.39613
counting,3,5,50,12,949,27.0,27.0,0,0.0
counting,3,5,50,12,950,32.0,32.0,0,0.0
counting,3,5,50,12,951,17.0,18.0,1,0.222281
counting,3,5,50,12,952,25.0,25.0,0,0.0
counting,3,5,50,12,953,39.0,40.0,1,0.12314
counting,3,5,50,12,954,23.0,24.0,1,0.341054
counting,3,5,50,12,955,24.0,24.0,0,0.0
counting,3,5,50,12,956,26.0,26.0,0,0.0
counting,3,5,50,12,957,8.0,6.0,1,0.200215
counting,3,5,50,12,958,29.0,31.0,1,0.105395
counting,3,5,50,12,959,27.0,28.0,0,0.0
counting,3,5,50,12,960,23.0,23.0,1,0.045356
counting,3,5,50,12,961,13.0,14.0,0,0.0
counting,3,5,50,12,962,13.0,19.0,0,0.0
counting,3,5,50,12,963,25.0,25.0,1,0.092881
counting,3,5,50,12,964,11.0,13.0,1,0.013964
counting,3,5,50,12,965,23.0,24.0,1,0.385475
counting,3,5,50,12,966,19.0,20.0,1,0.035943
counting,3,5,50,12,967,24.0,23.0,0,0.0
counting,3,5,50,12,968,26.0,26.0,0,0.0
counting,3,5,50,12,969,26.0,26.0,1,0.078571
counting,3,5,50,12,970,20.0,20.0,0,0.0
counting,3,5,50,12,971,11.0,13.0,1,0.012478
counting,3,5,50,12,972,36.0,36.0,0,0.0
counting,3,5,50,12,973,13.0,9.0,1,0.293287
counting,3,5,50,12,974,27.0,23.0,1,0.125254
counting,3,5,50,12,975,17.0,24.0,0,0.0
counting,3,5,50,12,976,25.0,22.0,0,0.0
counting,3,5,50,12,977,14.0,9.0,0,0.0
counting,3,5,50,12,978,30.0,30.0,0,0.0
counting,3,5,50,12,979,8.0,17.0,0,0.0
counting,3,5,50,12,980,23.0,23.0,1,0.034625
counting,3,5,50,12,981,22.0,22.0,1,0.005512
counting,3,5,50,12,982,25.0,20.0,0,0.0
counting,3,5,50,12,983,25.0,25.0,1,0.079406
counting,3,5,50,12,984,22.0,16.0,0,0.0
counting,3,5,50,12,985,30.0,31.0,0,0.0
counting,3,5,50,12,986,22.0,15.0,1,0.056013
counting,3,5,50,12,987,21.0,21.0,0,0.0
counting,3,5,50,12,988,13.0,13.0,0,0.0
counting,3,5,50,12,989,22.0,23.0,1,0.015828
counting,3,5,50,12,990,23.0,21.0,1,0.050245
counting,3,5,50,12,991,16.0,15.0,1,0.222641
counting,3,5,50,12,992,27.0,29.0,0,0.0
counting,3,5,50,12,993,15.0,23.0,1,0.082701
counting,3,5,50,12,994,22.0,17.0,1,0.079407
counting,3,5,50,12,995,34.0,37.0,1,0.099424
counting,3,5,50,12,996,22.0,21.0,1,0.168988
counting,3,5,50,12,997,14.0,14.0,1,0.122837
counting,3,5,50,12,998,27.0,27.0,0,0.0
counting,3,5,50,12,999,15.0,15.0,1,0.032684
