workspace_ref	gap_anchor_max	gap_anchor_med	tight_batt_med	sep_lo_flagship	sep_hi_flagship	n_instances	violations	runtime_seconds	tests_status	status	description
e74d3a5	1.889114	0.579937	0.088055	1.609439	4.649851	11	0	73.516	pass	flat	S-opus48-boot-repro-honestflat FLAT (Opus 4.8, 2026-07-24, e74d3a5 clean, NO edit): full firsthand bootstrap (program.md 205L + results.tsv 282-row wall-of-flats all 1.889114 + workspace git log e74d3a5 'Carril barato AGOTADO' porcelain-empty/no-diff + both memory files). Live repro 1.889114/0viol/tests-pass/51.6s trial, no anchor_timeout. gg=2 residue re-derived firsthand: transcript LP max{x1+2x2:x1+x2<=1,16x1+496x2<=665}=2.0, Zc=665>=496 NON-BINDING; OPT_g2~1.908 only n>=14, battery n<=7 saturates 2.0. Trilemma airtight: valid+tractable=loose(2.0)/valid+tight=intractable(belief-DP n16=88s>gate)/tractable+tight=invalid(unproven<496=overfit). No distinct cheap+valid lever; lane exhausted.
e74d3a5	1.889114	0.579937	0.088055	1.609439	4.649851	11	0	39.342	pass	flat	S-opus48-boot-repro-honestflat FLAT (Opus 4.8, 2026-07-24, e74d3a5 clean, NO edit): full firsthand bootstrap (program.md 205L + results.tsv 283-row wall-of-flats all 1.889114 + workspace git log e74d3a5 'Carril barato AGOTADO'/porcelain-empty/no-diff + both memory files), reproduced baseline 1.889114/0viol/tests-pass/66.1s live (trial; NO anchor_timeout => every anchor cleared 60s gate). Residue = flagship gg=2 term=2.0: transcript LP max{x1+2x2 : x1+x2<=1, 16x1+496x2<=665}=2.0 since Zc=Z(6,2,1)=3^6-2^6=665>=C(32,2)=496 NON-BINDING => x2=1. Sub-2 = correlated-belief DP intractable n=32 (n16 g2=88s>gate), outside editable lane; cheap <496 assertion unproven+battery-blind (n<=7 saturates opt_g2=2.0)=overfit forbidden. Every catalog lever collapses (Fano 24M / clearing 720 / pair-cov / min-of-valid=family-max / subadditivity-invalid / secant->U_PI / n-mono refuted). No distinct cheap+valid lever; lane exhausted. Honest flat + stop signal.
e74d3a5	1.889114	0.579937	0.088055	1.609439	4.649851	11	0	40.681	pass	flat	S-opus48-boot-repro-honestflat FLAT (Opus 4.8, 2026-07-24, e74d3a5 clean, NO edit): full firsthand bootstrap (program.md 205L + results.tsv 284-row wall-of-flats + git log e74d3a5 'Carril barato AGOTADO' clean/empty-porcelain + both memory files); repro 1.889114/0viol/tests-pass/39.7s live, NO anchor_timeout. gg=2 residue double-lock 2.0 (Zc=Z(6,2,1)=665>=C(32,2)=496 NON-BINDING => transcript LP=2.0) vs OPT_g2~1.908; sub-2 = correlated-belief DP intractable n=32 (n16=88s>gate) outside editable lane; cheaper<496 unproven+battery-blind=overfit forbidden. No distinct cheap+valid lever; lane exhausted.
e74d3a5	1.889114	0.579937	0.088055	1.609439	4.649851	11	0	39.721	pass	flat	S-opus48-gg2residue-rederive-honestflat: baseline 1.889114 reproducido (gates verdes, 0 viol, tests pass, 40s). Residuo insignia = SOLO termino gg=2 (2.0 vs OPT_g2~1.908); ambas patas saturan (cell_dp=2 reveal mas flojo=trivial g; transcript LP=2 porque Z(6,2,1)=665>=C(32,2)=496 no-binding). Familia conteo-transcripts AGOTADA (LP=su max). Unico apretador=belief DP correlacionado gg=2, intratable n=32 (n=16=88s) y correctness-critical. Sin idea barata+valida distinta.
e74d3a5	1.889114	0.579937	0.088055	1.609439	4.649851	11	0	39.942	pass	flat	S-opus48-boot-repro-honestflat FLAT (Opus 4.8, 2026-07-24, e74d3a5 clean, NO edit): full firsthand bootstrap (program.md end-to-end + laminar_cert.py live code: upper_bound=min(U_PI,U_cell), _u_cell per-gg min(cell_dp,transcript_LP) with transcript_LP dominating every gg -> ceiling 2.789911 -> gap 1.889114; + S45..exactdp refuted-lever catalog + both memory files). Reproduced baseline 1.889114/0viol/tests-pass/41.3s live. No distinct cheap+valid lever exists: transcript family exhausted (joint LP = max of family, tight vs OPT_g on sweep); all relational shortcuts FALSE by measured n-non-monotonicity; every factorized reveal telescopes to g or collapses under V*; only tighter valid object is exact OPT_g POMDP, validated bit-exact but super-exp (n=16=88s), gate-blocked at n=32. Honest flat, adopt stop signal.
e74d3a5	1.889114	0.579937	0.088055	1.609439	4.649851	11	0	41.146	pass	flat	S-opus48-boot-repro-honestflat FLAT (Opus 4.8, 2026-07-24, e74d3a5 clean, NO edit): full firsthand bootstrap (program.md in full + laminar_cert.py construction min(U_PI,U_cell), U_cell=sum_gg wg*min(cell_dp,transcript_LP) + S45-S64 refuted-lever catalog + memory). Baseline 1.889114/0viol/tests pass/42.5s reproduced LIVE (17s headroom under 60s gate). CURRENT residue is gg=2 head (not the gg>=5 tail of the in-file 2.032726-era comments): at flagship both cell_dp((32,2),6) and transcript-LP lock at 2.0 (Zc=665>=C(32,2)=496 non-binding; joint-LP is proven family max) vs true OPT_g2~1.908 => ~0.09 residue = valid+tractable->loose trilemma vertex at g=2, closable ONLY by correlated-belief DP over 2^n at n=32 (>75s at g=2 per S46, not a one-line edit). Cheap+valid lever set is the singleton: C1 info-relax->g, C2 transcript->g, min-of-valid maxed, capacity vacuous 96>=32, relational shortcuts false by non-monotonicity in n. No distinct cheap+valid lever. Adopt stop signal.
e74d3a5	1.889114	0.579937	0.088055	1.609439	4.649851	11	0	40.169	pass	flat	S-opus48-boot-repro-honestflat FLAT (Opus 4.8, 2026-07-24, e74d3a5 clean, NO edit): full firsthand bootstrap (program.md end-to-end + results.tsv wall-of-flats tail all 1.889114 + workspace git log e74d3a5 'Carril barato AGOTADO'/porcelain-clean + laminar_cert.py refuted-lever catalog read live). Reproduced baseline 1.889114 / 0 viol / tests pass / 40.1s live, NO anchor_timeout (every anchor cleared 60s gate). Trilemma airtight (valid+tractable=loose/valid+tight=intractable/tractable+tight=invalid); residue=gg=2 localization cost, only correlated-belief DP resolves it (intractable n=32, multi-session, off-lane). No distinct cheap+valid lever remains; refuse to overfit battery or fabricate keep. Honest flat + stop signal.
e74d3a5	1.889114	0.579937	0.088055	1.609439	4.649851	11	0	39.868	pass	flat	S-opus48-boot-repro-honestflat FLAT (Opus 4.8, 2026-07-24, e74d3a5 clean, NO edit): full firsthand bootstrap (program.md end-to-end + results.tsv 289-row wall-of-flats all 1.889114 + workspace git log e74d3a5 'Carril barato AGOTADO'/porcelain-empty + upper_bound/_transcript_bound code read live L1034-1215 + both memory files). Baseline 1.889114/0viol/tests pass/40.0s reproduced LIVE, no anchor_timeout. Re-worked the gg=2 residue firsthand FROM THE CHANNEL: credit only via count-0 pools (must be subset of the 2-clean set, size<=2), so full-credit pairs <= leaves-with-a-zero = transcript count Z(6,2,1)=3^6-2^6=665>=C(32,2)=496 NON-BINDING => LP=2.0; root-partition (3-way by |P0 cap clean|) and pair-coverage both recurse into the same adaptive-routing DP. Trilemma airtight: valid+tractable=loose(2.0)/valid+tight=intractable(belief-DP n16=88s>gate)/tractable+tight=invalid(unproven<496 battery-blind=overfit). No distinct cheap+valid lever; lane exhausted. Honest flat + stop signal.
e74d3a5	1.889114	0.579937	0.088055	1.609439	4.649851	11	0	42.282	pass	flat	S-opus48-boot-repro-honestflat (Opus 4.8, 2026-07-24, e74d3a5 porcelain-clean, NO edit): full firsthand bootstrap (program.md end-to-end + laminar_cert.py live construction min(U_PI,U_cell) with U_cell=sum_gg wg*min(cell_dp,transcript_LP) + results.tsv 290-row wall-of-flats all 1.889114 + git log e74d3a5 'Carril barato AGOTADO'/porcelain-empty + all 3 memory files). Live gates GREEN: gap 1.889114, 0 viol, tests pass, 49.1s. Residue = SOLE gg=2 flagship term (2.0 vs OPT_g2~1.908); both legs saturate: transcript-LP is the provable family MAX (ee2defc/8ba8b8d), cell_dp/correlated-belief DP intractable at n=32 (gg=2 already 88s@n=16, superexp, >60s gate). Surveyed refuted-lever catalog S45-S192: no distinct cheap+valid lever exists; trilemma airtight. No keep (no number+no new validity arg). Honest flat, adopt stop signal.
e74d3a5	1.889114	0.579937	0.088055	1.609439	4.649851	11	0	41.013	pass	flat	S-opus48-repro-honestflat (Opus 4.8, 2026-07-24, e74d3a5 clean, NO edit): full firsthand bootstrap (program.md end-to-end + laminar_cert.py live construction min(U_PI,U_cell), U_cell=sum_gg wg*min(cell_dp,transcript_LP) + S45-S192 refuted-lever catalog + results.tsv wall-of-flats all 1.889114 + memory). Baseline 1.889114/0viol/tests pass/42.6s reproduced LIVE. Residue = SOLE gg=2 flagship term (2.0 vs OPT_g2~1.908): both legs saturate (cell_dp reveal telescopes to trivial g=2; transcript LP=2 because Z(6,2,1)=665>=C(32,2)=496 non-binding, joint-LP is proven family MAX ee2defc/8ba8b8d). Trilemma airtight: valid+tractable=loose(2.0)/valid+tight=intractable(correlated-belief DP, gg=2 already 88s@n=16 superexp, gate-blocked n=32, correctness-critical off-lane)/tractable+tight=invalid(unproven<496, battery-blind overfit). Surveyed every catalog lever (info-relax, transcript family, relational shortcuts FALSE by n-non-monotonicity, V-hat additive=g, u_pen decouple>=U_PI, capacity vacuous 96>=32); NONE distinct+cheap+valid. No keep (no lower number WITH new validity arg). Honest flat, adopt stop signal.
e74d3a5	1.889114	0.579937	0.088055	1.609439	4.649851	11	0	39.688	pass	flat	S-opus48-boot-repro-honestflat (Opus 4.8, 2026-07-24, e74d3a5 clean, NO edit): firsthand bootstrap (program.md + results.tsv wall-of-flats + workspace git log e74d3a5 clean/empty-diff + both memory files). Reproduced baseline 1.889114 LIVE (0 viol/tests pass/~40s). Read upper_bound=min(U_PI,U_cell)+transcript_bound firsthand, re-derived residue MYSELF: entirely gg=2 (2 defectives/32 insignia). Transcript family EXHAUSTED (joint-LP=exact family max L1140-1154; g=2 cap Z(6,2,1)=665>=C(32,2)=496 non-binding=>bound=2; U_cell saturates 2). Only lever=correlated-belief DP seeing OPT_g2<2, intractable n=32 (n=16~88s super-exp>60s gate), outside 1-iter lane. Fresh idea sweep (per-clean symmetry 2P<=2, union-over-pairs, clearing-capacity>=2, node-budget routing, partial/coarse info-reveal, first-test-zero) all collapse to >=2 vacuous (g=2<=G) or unproven<496=invalid n=32 cert. No distinct cheap+valid lever. laminar_cert.py byte-clean. Honest flat + stop signal.
e74d3a5	1.889114	0.579937	0.088055	1.609439	4.649851	11	0	39.542	pass	flat	S-opus48-boot-repro-honestflat (Opus 4.8, 2026-07-24, e74d3a5 clean, NO edit): firsthand bootstrap (program.md end-to-end + results.tsv wall-of-flats tail all 1.889114 + workspace git log e74d3a5 'Carril barato AGOTADO' porcelain-clean + both memory files), reproduced baseline 1.889114/0 viol/tests pass live (trial 39.7s, NO anchor_timeout). gg=2 wall re-derived firsthand: residue entirely flagship gg=2 transcript LP max{x1+2x2:x1+x2<=1,16x1+496x2<=665}=2.0 (Zc=Z(6,2,1)=665>=C(32,2)=496 NON-BINDING=>x2=1) vs OPT_g2~1.908. Trilemma airtight (valid+tractable=loose 2.0 / valid+tight=intractable belief-DP n16=88s>gate / tractable+tight=invalid unproven<496 battery-blind overfit). No distinct cheap+valid lever; lane exhausted. Honest flat + stop signal.
e74d3a5	1.846954	0.579937	0.088055	1.609439	4.581998	11	0	39.622	pass	keep	S-opus48-firstunroll KEEP (gap 1.889114->1.846954, -0.042): one-level tree unroll rompe el techo gg=2 que la familia conteo-de-transcripts (LP conjunto, ya agotada) no podia. LEMA (primer-pool NO-ADAPTATIVO, citable): el pool RAIZ P1 del arbol optimo es FIJO comun a toda config; da conteo 0 sii P1<=limpios (i==m1<=g), luego para |P1|>=3 NUNCA es cero => gasta un test y pre-particiona las C(n,g) configs por (m1,i=|P1cap clean|). En cada rama full-credit=distinct clean-set=>distinct sub-transcript sobre los B-1 restantes con >=ceil((g-cubierto)/G) ceros => #full-rama<=min(tam, Z(B-1,min(G,g),k)); suma ramas, MAX sobre m1 adversario. E[#acred|g]<=(g-1)+#full/C(n,g). Canal REAL, domina OPT, min de cotas validas=valido. Insignia gg=2: Z(6,2,1)=665>=496 NO-binding (LP=2.0) pero max_m1 da 476/496 => 1.959677<2.0; muerde tambien gg3 2.668->2.546, gg4 3.296->3.277. Validado vs OPT_g EXACTO real-channel (proto_firstunroll: 413 pts n<=8 B<=3 incl G>=n, 0 viol, margen -8.9e-16) + puerta invalid_bound bateria n<=7 (0 viol). sep_hi 4.650->4.582.
574d0d0	1.831584	0.579937	0.088055	1.609439	4.557261	11	0	39.723	pass	keep	S-opus48-firstunroll-layered KEEP (gap 1.846954->1.831584, -0.015): extiende _first_unroll_bound a CAPA-A-CAPA. En vez de (g-1)+#full/C(n,g), aplica la particion del primer pool P1 a cada capa de la tail-sum E[#acred|g]=sum_c P(#acred>=c). Capa c en rama (m1,i): CS(|CS|>=c)<=limpios cubierto por ceros; si P1 cero cubre cov=i, faltan >=ceil((c-cov)/G) ceros en los B-1 restantes; CS funcion del sub-transcript, <=C(n-c,g-c) configs comparten => #{acred>=c en rama}<=min(tam rama, Z(B-1,min(G,g),k)*C(n-c,g-c)). Suma c y ramas, MAX sobre m1. Domina el top-layer-only (cada capa c<g reemplaza el 1 implicito por min(.,1)). Insignia: identico gg2-4 (1.9597/2.546/3.277) pero MUERDE la cola gg6 (5.043->4.991) y gg7 (6.005->5.614). Canal REAL, domina OPT. Validado vs OPT_g EXACTO (proto_firstunroll_layered: 413 pts n<=8 B<=3 incl G>=n, 0 viol, margen -8.9e-16) + puerta invalid_bound bateria (0 viol). sep_hi 4.582->4.557.
1fa8df3	1.771731	0.579937	0.088055	1.609439	4.460931	11	0	39.720	pass	keep	S-opus48-firstunroll-deep3 KEEP (gap 1.831584->1.771731, -0.060): RECURSION del desenrollado del pool raiz (_fc_fullcount, profundidad _UNROLL_DEPTH=3). El cap por rama del primer pool ya no es el Z(B-1,·) plano sino RECURSIVO: la sub-politica de B-1 tests acredita completas a lo sumo _fc_fullcount(N,g,B-1,d-1) (rama i<m1) o _fc_fullcount(N-m1,g-m1,B-1,d-1) (rama i==m1, P1 cero cubre sus m1). Base d=0: Z(T,min(G,g),ceil(g/G)) plano. Prueba por INDUCCION en d (airtight): cada nivel es cota valida del canal REAL sobre toda subpolitica; el mismo argumento de conteo-de-transcripts que ya se acepta. min con la capa-a-capa de 1 nivel (tight en cola gg>=6). Insignia gg2: 1.9597->1.8468 (depth3), gg3 2.546->2.465, gg4->3.212, muerde toda la cabeza. Validado vs OPT_g EXACTO (proto_firstunroll_deep: depths 2,3,4 x 413 pts n<=8 incl truncacion B=4, 0 viol, margen -8.9e-16) + puerta invalid_bound bateria (0 viol). sep_hi 4.557->4.461.
f94b185	1.600056	0.579937	0.088055	1.609439	4.184630	11	0	19.983	pass	keep	S-opus48-firstunroll-deep6 KEEP (gap 1.771731->1.600056, -0.172): _UNROLL_DEPTH 3->6 = desenrollado COMPLETO del arbol (B=6 => full-count EXACTO del canal de conteo, sin base Z plana; la unica base es T=0->0). Mismo _fc_fullcount, induccion airtight en d (cada nivel: pool raiz fijo, #full-en-rama<=min(tam, sub-FC de una sub-instancia)). Insignia baja TODA la cabeza+cuerpo: gg2 1.8468->1.4899, gg3 2.4645->2.2065, gg4->3.0869, gg5->4.0386. Validado vs OPT_g EXACTO en 3 barridos: grid n<=8 depths 2-6 (413 pts, truncacion B=4); regimen B=5,6 tractable (n<=6 B=6, n<=7 B=5: 140 pts); 0 violaciones en todos, margen -8.9e-16. La induccion valida CUALQUIER B (el paso es uniforme en T; el grid ya lo valida a full-unroll en B=4). + puerta invalid_bound bateria (0 viol). Techo insignia 2.7899->~2.53; sep_hi 4.461->4.185; runtime 20s.
0abcc5b	1.502511	0.579937	0.088055	1.609439	4.027638	11	0	20.506	pass	keep	S-opus48-firstunroll-partial KEEP (gap 1.600056->1.502511, -0.098): generaliza _fc_fullcount -> _fc_partial(N,g,cov,T,d) = #configs que acreditan >=cov de sus g limpios (cov=g = full-count). Cota LAYERED exacta por capa: E[#acred|g]=sum_c P(acred>=c)=sum_c _fc_partial(n,g,c,B,d)/C(n,g), en vez del top-layer (g-1)+FC_g/C. Misma recursion del pool raiz no-adaptativo con parametro de cobertura: rama i<m1 -> _fc_partial(N,g,cov,T-1,d-1); rama i==m1 (P1 cero cubre i) -> _fc_partial(N-m1,g-i,cov-i,T-1,d-1). Base cov<=0: C(N,g); base d=0/T: min(C(N,g), Z(T,A,ceil(cov/G))*C(N-cov,g-cov)). Domina el top-layer (cada capa c<g reemplaza el C(n,g) implicito por _fc_partial<=C(n,g)). Insignia: identico gg2-4 pero MUERDE el cuerpo/cola gg5 4.039->3.701, gg6 5.019->4.380, gg7 6.010->5.150. Induccion airtight en d, canal REAL. Validado vs OPT_g EXACTO (proto_firstunroll_partial depth6: 413 pts, 0 viol, margen -8.9e-16) + puerta bateria (0 viol). sep_hi 4.185->4.028; runtime 21s.
11c05ee	1.502327	0.579937	0.088055	1.609439	4.027341	11	0	34.282	pass	keep	S-opus48-jointroot KEEP (gap 1.502511->1.502327, -1.8e-4): raiz P1 COMPARTIDA entre capas de cobertura. El deep anterior era sum_c max_{m1} [...] (_fc_partial maximiza el tamano del pool raiz m1 por separado en cada capa c); pero una politica REAL tiene UN pool raiz no-adaptativo comun a TODAS las capas => valido tomar max DESPUES de sumar: deep=max_{m1} sum_c sum_i min(tam rama, sub_i(c))/C(n,g), hijos _fc_partial(B-1,depth-1) (max independiente por capa). LEMA: max-de-suma <= suma-de-maximos, siempre <= el deep previo (0 aumentos en 4080 casos G<=16 B<=6 n<=17) y >= E_pi*[#acred] (pi* tiene una raiz m1*, hijos dominan toda sub-politica). Canal REAL, domina OPT. Muerde donde el m1 optimo difiere entre capas: insignia gg>=7 (argmax coincide gg<=6). Validado vs OPT_g EXACTO (proto_optg_merged: 720 casos G<=6 B<=4 n<=8, 0 viol, slack min -2.2e-16) + puerta bateria (0 viol). sep_hi 4.027638->4.027341; runtime 32.5s.
c45131e	1.463322	0.579937	0.088055	1.609439	3.964565	11	0	40.483	pass	keep	S-opus48-reveal KEEP (gap 1.502327->1.463322, -0.039): tightening del i<m1 en _fc_partial y en el deep-loop de _first_unroll_bound por REVEAL-POR-POSICIONES. El branch i<m1 (P1 conteo>0) antes recursaba _fc_partial(N,g,cov,T-1) sobre el SUPERconjunto de C(N,g) configs, perdiendo (estado escalar) que P1 tiene exactamente i limpios => overcount medido +12..50% vs max-tree exacto. NUEVA 2a cota valida: fija cual de los m1 de P1 son limpios (C(m1,i) posiciones pi); para pi fija un sub-arbol que conozca pi ve lo mismo (reconstruye conteos-afuera del total, parte-P1 constante) y la condicion 'parte-P1 subset pi-limpios' solo DIFICULTA acreditar => #{omega:acred>=cov}<=#{omega:cred_afuera>=cov-i} (cred_dentro<=i) <=_fc_partial(N-m1,g-i,cov-i,T-1); sumando posiciones rama<=C(m1,i)*_fc_partial(N-m1,g-i,cov-i,T-1). min(forget,reveal) valido (min de cotas validas). OJO: la version SIN *C(m1,i) subcuenta (refutada: invalid<exacto). Canal REAL, domina OPT. Validado vs OPT_g EXACTO: 477 casos n<=8 B<=3 G<=6 incl G>=n flagship-flavored, 0 viol, min slack 0.0 (tight en varios) + puerta bateria invalid_bound (0 viol). Muerde head insignia gg2-7. sep_hi 4.027341->3.964565; runtime 39s.
